
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0289        1746000 |               F
       2     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0363        3608000 |               F
       3     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0411        4970000 |               F
       4     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0442        5738000 |               F
       5     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0462        6454000 |               F
       6     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0475        8864000 |               F
       7     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0484        9958000 |               F
       8     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0490        9958000 |               F
       8     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0490       10664000 |               F
       9     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0493       11758000 |               F
      10     [       9      18 ]      0.160860   -0.000212010  0.9438        0.0496       11758000 |               F
      10     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0496       12720000 |               F
      11     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0497       13524000 |               F
      12     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0498       14268000 |               F
      13     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       14268000 |               F
      13     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       16130000 |               F
      14     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       17350000 |               F
      15     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       17350000 |               F
      15     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       17350000 |               F
      15     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       18494000 |               F
      16     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       19508000 |               F
      17     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       20698000 |               F
      18     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       20698000 |               F
      18     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       21792000 |               F
      19     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       22560000 |               F
      20     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       23522000 |               F
      21     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       24772000 |               F
      22     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       25850000 |               F
      23     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       28198000 |               F
      24     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       29292000 |               F
      25     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       30470000 |               F
      26     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       31828000 |               F
      27     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       32884000 |               F
      28     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       34704000 |               F
      29     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       35760000 |               F
      30     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       37038000 |               F
      31     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       38076000 |               F
      32     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       39262000 |               F
      33     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       39262000 |               F
      33     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       40452000 |               F
      34     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       41414000 |               F
      35     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       42310000 |               F
      36     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       43408000 |               F
      37     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       44660000 |               F
      38     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       45668000 |               F
      39     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       46656000 |               F
      40     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       47720000 |               F
      41     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       48862000 |               F
      42     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       49938000 |               F
      43     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       50900000 |               F
