
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      38       3 ]      0.596342   -0.010321835  0.9331        0.0289         550000 |               F
       2     [      31       6 ]      0.395840   -0.049834148  0.9378        0.0363        1168000 |               F
       3     [      31       6 ]      0.395840   -0.049834148  0.9378        0.0411        1844000 |               F
       4     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0442        3060000 |               F
       5     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0462        4514000 |               F
       6     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0475        5186000 |               F
       7     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0484        6692000 |               F
       8     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0490        8960000 |               F
       9     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0493       11228000 |               F
      10     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0496       14114000 |               F
      11     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0497       15684000 |               F
      12     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0498       17190000 |               F
      13     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0499       19458000 |               F
      14     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0499       20840000 |               F
      15     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0499       22556000 |               F
      16     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       24024000 |               F
      17     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       25690000 |               F
      18     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       27158000 |               F
      19     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       28822000 |               F
      20     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       28822000 |               F
      20     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       29942000 |               F
      21     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       31542000 |               F
      22     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       31542000 |               F
      22     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       33206000 |               F
      23     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       34834000 |               F
      24     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       36348000 |               F
      25     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       38098000 |               F
      26     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       38098000 |               F
      26     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       39250000 |               F
      27     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       40402000 |               F
      28     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       42698000 |               F
      29     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       44394000 |               F
      30     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       46090000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       46090000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       47414000 |               F
      32     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       48850000 |               F
      33     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       50598000 |               F
