
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      17      13 ]      0.172639   -0.007701333  0.9423        0.0289         516000 |               F
       2     [      17      13 ]      0.172639   -0.007701333  0.9423        0.0363        1096000 |               F
       3     [      15      14 ]      0.164252   -0.000262881  0.9328        0.0411        1652000 |               F
       4     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0442        2940000 |               F
       5     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0462        4004000 |               F
       6     [      15      14 ]      0.170391   -0.000213915  0.9428        0.0475        5182000 |               F
       7     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0484        6200000 |               F
       8     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0490        7654000 |               F
       9     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0493        8700000 |               F
      10     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0496       11110000 |               F
      11     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0497       12282000 |               F
      12     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0498       13434000 |               F
      13     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       14534000 |               F
      14     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       15662000 |               F
      15     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0499       16756000 |               F
      16     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       16756000 |               F
      16     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       16756000 |               F
      16     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       17820000 |               F
      17     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       18914000 |               F
      18     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       20066000 |               F
      19     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       21244000 |               F
      20     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       22338000 |               F
      21     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       23482000 |               F
      22     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       25300000 |               F
      23     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       25300000 |               F
      23     [       8      19 ]      0.160524   -0.000979758  0.9526        0.0500       26200000 |               F
      24     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       26872000 |               F
      25     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       26872000 |               F
      25     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       28396000 |               F
      26     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       29936000 |               F
      27     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       31802000 |               F
      28     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       33316000 |               F
      29     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       34886000 |               F
      30     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       34886000 |               F
      30     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       36640000 |               F
      31     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       38400000 |               F
      32     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       39836000 |               F
      33     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       41252000 |               F
      34     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       42688000 |               F
      35     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       44226000 |               F
      36     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       45892000 |               F
      37     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       47496000 |               F
      38     [       8      19 ]      0.160328   -0.000098491  0.9550        0.0500       50382000 |               F
