
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|----------X_r-------------------------------
      28   [      38       3 ]      0.624682   -0.001943332  0.9523  27000   [       9      18 ]      0.160369   -0.000131050  0.9546    27000       1   34652000 |              F
      29   [      21      11 ]      0.219055   -0.004010060  0.9553  27000   [       9      18 ]      0.160369   -0.000131050  0.9546    27000       1   36582000 |              F
      30   [      38       3 ]      0.624682   -0.001943332  0.9523  27000   [       9      18 ]      0.160369   -0.000131050  0.9546    27000       1   38298000 |              F
      31   [      38       3 ]      0.624682   -0.001943332  0.9523  27000   [       9      18 ]      0.160369   -0.000131050  0.9546    27000       1   40014000 |              F
      32   [      29       7 ]      0.369138   -0.000667060  0.9522  27000   [       9      18 ]      0.160369   -0.000131050  0.9546    27000       1   41656000 |              F
      33                  NONE                                                               [       9      18 ]      0.160369   -0.000131050  0.9546    27000       1   41656000 |                                          -
      33   [       9      18 ]      0.160369   -0.000131050  0.9546  27000   [       9      18 ]      0.160369   -0.000131050  0.9546    27000       1   43922000 |              F
      34                  NONE                                                               [       9      18 ]      0.160369   -0.000131050  0.9546    27000       1   43922000 |                                          -
      34   [       9      18 ]      0.160369   -0.000131050  0.9546  27000   [       9      18 ]      0.160369   -0.000131050  0.9546    27000       1   45358000 |              F
      35   [      17      13 ]      0.180649   -0.000177778  0.9525  27000   [       9      18 ]      0.160369   -0.000131050  0.9546    27000       1   46782000 |              F
      36   [      15      14 ]      0.171361   -0.000173893  0.9528  27000   [       9      18 ]      0.160369   -0.000131050  0.9546    27000       1   48322000 |              F
      37   [      38       3 ]      0.624682   -0.001943332  0.9523  27000   [       9      18 ]      0.160369   -0.000131050  0.9546    27000       1   50038000 |              F
