
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       8      19 ]      0.159860   -0.001391487  0.9646        0.0289         536000 |               F
       2     [       8      19 ]      0.159860   -0.001391487  0.9646        0.0363        1072000 |               F
       3     [       8      19 ]      0.159860   -0.001391487  0.9646        0.0411        2054000 |               F
       4     [       8      19 ]      0.159860   -0.001391487  0.9646        0.0442        3023200 |               F
       5     [       8      19 ]      0.159860   -0.001391487  0.9646        0.0462        3658400 |               F
       6     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0475        4834000 |               F
       7     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0484        6372000 |               F
       8     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0490        8034400 |               F
       9     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0493        8034400 |               F
       9     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0493        8034400 |               F
       9     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0493        8034400 |               F
       9     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0493        8034400 |               F
       9     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0493        8034400 |               F
       9     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0493        8478000 |               F
      10     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0496        8921600 |               F
      11     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0497       10634400 |               F
      12     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0498       12296000 |               F
      13     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0499       14080400 |               F
      14     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0499       16383200 |               F
      15     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0499       17854000 |               F
      16     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       19665600 |               F
      17     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       21136400 |               F
      18     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       22601200 |               F
      19     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       24460400 |               F
      20     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       26166400 |               F
      21     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       26166400 |               F
      21     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       28474800 |               F
      22     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       29981600 |               F
      23     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       31488400 |               F
      24     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       33852000 |               F
      25     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       35712400 |               F
      26     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       37575600 |               F
      27     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       39155600 |               F
      28     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       41020800 |               F
      29     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       43621200 |               F
      30     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       45929600 |               F
      31     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       48216800 |               F
      32     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       48532000 |               F
      33     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       50048800 |               F
