
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0289         776000 |               F
       2     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0363        1734000 |               F
       3     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0411        2441200 |               F
       4     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0442        3212800 |               F
       5     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0462        4188400 |               F
       6     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0475        5164000 |               F
       7     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0484        6186400 |               F
       8     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0490        6969600 |               F
       9     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0493        8550000 |               F
      10     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0496        9774400 |               F
      11     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0497       11486800 |               F
      12     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0498       12939200 |               F
      13     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0499       14769200 |               F
      14     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0499       16599200 |               F
      15     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0499       16599200 |               F
      15     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0499       18323200 |               F
      16     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       20212400 |               F
      17     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       22066400 |               F
      18     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       23949200 |               F
      19     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       25420800 |               F
      20     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       27126800 |               F
      21     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       27570400 |               F
      22     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       27570400 |               F
      22     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       29355600 |               F
      23     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       31664800 |               F
      24     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       33262000 |               F
      25     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       35042000 |               F
      26     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       35042000 |               F
      26     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       35485600 |               F
      27     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       37209600 |               F
      28     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       39098800 |               F
      29     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       39098800 |               F
      29     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       40685600 |               F
      30     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       43286000 |               F
      31     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       44840400 |               F
      32     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       46665600 |               F
      33     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       46665600 |               F
      33     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       48326800 |               F
      34     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       50939600 |               F
