
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0289         735200 |               F
       2     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0363        1270800 |               F
       3     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0411        2316400 |               F
       4     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0442        3540800 |               F
       5     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0462        5412400 |               F
       6     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0475        6864800 |               F
       7     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0484        7180000 |               F
       8     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0490        8970000 |               F
       9     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0493       11321200 |               F
      10     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0496       12876400 |               F
      11     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0497       14719200 |               F
      12     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0498       17069200 |               F
      13     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0499       18915600 |               F
      14     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0499       20764800 |               F
      15     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0499       22222400 |               F
      16     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       24065200 |               F
      17     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       25916800 |               F
      18     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       28266800 |               F
      19     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       29940800 |               F
      20     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       31590800 |               F
      21     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       33308400 |               F
      22     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       35162000 |               F
      23     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       35162000 |               F
      23     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       36973600 |               F
      24     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       38832800 |               F
      25     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       41132000 |               F
      26     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       42810400 |               F
      27     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       45423200 |               F
      28     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       47135600 |               F
      29     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       48690000 |               F
      30     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       51310000 |               F
