
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      28       7 ]      0.337130   -0.001301661  0.9381        0.0289         800800 |               F
       2     [      28       7 ]      0.337130   -0.001301661  0.9381        0.0363        1590000 |               F
       3     [      28       7 ]      0.337130   -0.001301661  0.9381        0.0411        2390400 |               F
       4     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0442        3959200 |               F
       5     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0462        4786400 |               F
       6     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0475        5613600 |               F
       7     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0484        6613200 |               F
       8     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0490        7391600 |               F
       9     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0493        8960800 |               F
      10     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0496       10500400 |               F
      11     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0497       12069600 |               F
      12     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0498       12794400 |               F
      13     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0499       13781200 |               F
      14     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0499       14774400 |               F
      15     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0499       15772400 |               F
      16     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0500       16508000 |               F
      17     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0500       17512000 |               F
      18     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0500       18324000 |               F
      19     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       19420000 |               F
      20     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       20921200 |               F
      21     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       22438000 |               F
      22     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       24292400 |               F
      23     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       26104000 |               F
      24     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       27647200 |               F
      25     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       30253600 |               F
      26     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       32096400 |               F
      27     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       34457600 |               F
      28     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       34457600 |               F
      28     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       36269200 |               F
      29     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       37874000 |               F
      30     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       39494800 |               F
      31     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       41218800 |               F
      32     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       42805600 |               F
      33     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       45412800 |               F
      34     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       47036000 |               F
      35     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       47036000 |               F
      35     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       48542400 |               F
      36     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       50147200 |               F
