
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0289         774800 |               F
       2     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0363        1776000 |               F
       3     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0411        2496000 |               F
       4     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0442        3465200 |               F
       5     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0462        5046000 |               F
       6     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0475        6015200 |               F
       7     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0484        7001600 |               F
       8     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0490        7001600 |               F
       8     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0490        8022800 |               F
       9     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0493        8662400 |               F
      10     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0496        9462400 |               F
      11     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0497        9462400 |               F
      11     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0497        9462400 |               F
      11     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0497       10990800 |               F
      12     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0498       11618800 |               F
      13     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0499       12339200 |               F
      14     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0499       12339200 |               F
      14     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0499       12339200 |               F
      14     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0499       13166800 |               F
      15     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       14975200 |               F
      16     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       14975200 |               F
      16     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       15956000 |               F
      17     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       17782800 |               F
      18     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       19349200 |               F
      19     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       20341600 |               F
      20     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       21350400 |               F
      21     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       22587200 |               F
      22     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       23852800 |               F
      23     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       24959200 |               F
      24     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       25863600 |               F
      25     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       26952000 |               F
      26     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       28741200 |               F
      27     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       30568000 |               F
      28     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       31566800 |               F
      29     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       33382000 |               F
      30     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       34368000 |               F
      31     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       34368000 |               F
      31     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       36145600 |               F
      32     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       37960400 |               F
      33     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       39221200 |               F
      34     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       40788400 |               F
      35     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       41760400 |               F
      36     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       43431600 |               F
      37     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       44756000 |               F
      38     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       47201600 |               F
      39     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       48754000 |               F
      40     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       50002000 |               F
