
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      28       7 ]      0.337130   -0.001301661  0.9381        0.0289         806800 |               F
       2     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0363        1896000 |               F
       3     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0411        1896000 |               F
       3     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0411        2518400 |               F
       4     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0442        2518400 |               F
       4     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0442        3244400 |               F
       5     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0462        4275200 |               F
       6     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0475        5499600 |               F
       7     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0484        5499600 |               F
       7     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0484        7120800 |               F
       8     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0490        8986000 |               F
       9     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0493        8986000 |               F
       9     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0493        8986000 |               F
       9     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0493       10502000 |               F
      10     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0496       12169200 |               F
      11     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0497       12169200 |               F
      11     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0497       14034400 |               F
      12     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0498       15540400 |               F
      13     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0499       17207600 |               F
      14     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0499       19019200 |               F
      15     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0499       20599600 |               F
      16     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       22886800 |               F
      17     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       22886800 |               F
      17     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       24403600 |               F
      18     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       25874000 |               F
      19     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       25874000 |               F
      19     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       28161200 |               F
      20     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       30512400 |               F
      21     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       32190800 |               F
      22     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       33890800 |               F
      23     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       34206000 |               F
      24     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       35677200 |               F
      25     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       37531200 |               F
      26     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       39244000 |               F
      27     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       41850400 |               F
      28     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       43437200 |               F
      29     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       46043600 |               F
      30     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       47926400 |               F
      31     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       49711600 |               F
      32     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       51541600 |               F
