
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0289         968800 |               F
       2     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0363        1604000 |               F
       3     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0411        2607600 |               F
       4     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0442        3230400 |               F
       5     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0462        3987600 |               F
       6     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0475        5018400 |               F
       7     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0484        6012400 |               F
       8     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0490        7592800 |               F
       9     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0493        9394000 |               F
      10     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0496       10467600 |               F
      11     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0497       11372000 |               F
      12     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0498       12371200 |               F
      13     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       13477600 |               F
      14     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       14488400 |               F
      15     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       14488400 |               F
      15     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       14488400 |               F
      15     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       15748800 |               F
      16     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       17077200 |               F
      17     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       18124400 |               F
      18     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       19631200 |               F
      19     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       21288400 |               F
      20     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       23591200 |               F
      21     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       25438800 |               F
      22     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       27268800 |               F
      23     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       29553200 |               F
      24     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       31856000 |               F
      25     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       31856000 |               F
      25     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       33529200 |               F
      26     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       35109600 |               F
      27     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       36974400 |               F
      28     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       39277200 |               F
      29     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       41159600 |               F
      30     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       43446800 |               F
      31     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       43446800 |               F
      31     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       43446800 |               F
      31     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       45032400 |               F
      32     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       47639600 |               F
      33     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       49363600 |               F
      34     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       49363600 |               F
      34     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       51970000 |               F
