
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|----------X_r-------------------------------
      29                  NONE                                                               [       8      19 ]      0.162983   -0.000427571  0.9556    16200       1   34565200 |                                          -
      29   [      28       7 ]      0.367179   -0.000246638  0.9478  16200   [       8      19 ]      0.162983   -0.000427571  0.9556    16200       1   35671600 |              F
      30   [      28       7 ]      0.367179   -0.000246638  0.9478  16200   [       8      19 ]      0.162983   -0.000427571  0.9556    16200       1   36727600 |              F
      31   [      28       7 ]      0.367179   -0.000246638  0.9478  16200   [       8      19 ]      0.162983   -0.000427571  0.9556    16200       1   37749200 |              F
      32                  NONE                                                               [       8      19 ]      0.162983   -0.000427571  0.9556    16200       1   37749200 |                                          -
      32   [       9      18 ]      0.163347   -0.000509288  0.9530  16200   [       8      19 ]      0.162983   -0.000427571  0.9556    16200       1   38837600 |              F
      33                  NONE                                                               [       8      19 ]      0.162983   -0.000427571  0.9556    16200       1   38837600 |                                          -
      33   [      28       7 ]      0.367179   -0.000246638  0.9478  16200   [       8      19 ]      0.162983   -0.000427571  0.9556    16200       1   39899600 |              F
      34   [      28       7 ]      0.367179   -0.000246638  0.9478  16200   [       8      19 ]      0.162983   -0.000427571  0.9556    16200       1   40950000 |              F
      35   [       8      19 ]      0.162983   -0.000427571  0.9556  16200   [       8      19 ]      0.162983   -0.000427571  0.9556    16200       1   42517200 |              F
      36   [      11      17 ]      0.163826   -0.000636864  0.9518  16200   [       8      19 ]      0.162983   -0.000427571  0.9556    16200       1   44302400 |              F
      37   [      20      11 ]      0.215310   -0.000088856  0.9478  16200   [       8      19 ]      0.162983   -0.000427571  0.9556    16200       1   45568000 |              F
      38   [      44       0 ]      1.000000   -7.000000000  1.0000  48600   [       8      19 ]      0.159645   -0.000109398  0.9629    48600       1   46743600 |              F
      39   [      28       7 ]      0.361584   -0.001113771  0.9571  48600   [       8      19 ]      0.159645   -0.000109398  0.9629    48600       1   48411200 |              F
      40   [      28       7 ]      0.361584   -0.001113771  0.9571  48600   [       8      19 ]      0.159645   -0.000109398  0.9629    48600       1   50123600 |              F
