
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0289        1000000 |               F
       2     [       8      19 ]      0.159860   -0.001391487  0.9646        0.0363        1534800 |               F
       3     [       8      19 ]      0.159860   -0.001391487  0.9646        0.0411        2056800 |               F
       4     [       8      19 ]      0.159860   -0.001391487  0.9646        0.0442        2056800 |               F
       4     [       8      19 ]      0.159860   -0.001391487  0.9646        0.0442        2851600 |               F
       5     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0462        3934000 |               F
       6     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0475        4660000 |               F
       7     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0484        5494400 |               F
       8     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0490        5494400 |               F
       8     [       9      18 ]      0.159780   -0.000901985  0.9645        0.0490        5494400 |               F
       8     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0490        7295600 |               F
       9     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0493        9110800 |               F
      10     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0496       10096800 |               F
      11     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0497       10096800 |               F
      11     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0497       10096800 |               F
      11     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0497       11078800 |               F
      12     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0498       11078800 |               F
      12     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0498       12326800 |               F
      13     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       13330400 |               F
      14     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       14410000 |               F
      15     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       15402000 |               F
      16     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       15402000 |               F
      16     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       16651600 |               F
      17     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       17637600 |               F
      18     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       18966000 |               F
      19     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       19969600 |               F
      20     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       21252400 |               F
      21     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       22428000 |               F
      22     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       24282000 |               F
      23     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       26584400 |               F
      24     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       28364400 |               F
      25     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       29972800 |               F
      26     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       31855200 |               F
      27     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       33534400 |               F
      28     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       33534400 |               F
      28     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       33534400 |               F
      28     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       35406000 |               F
      29     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       38012400 |               F
      30     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       39866400 |               F
      31     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       41702800 |               F
      32     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       43562000 |               F
      33     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       45438400 |               F
      34     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       47740400 |               F
      35     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       50358800 |               F
