
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      35       4 ]      0.518515   -0.009978997  0.9392        0.0289        1122800 |               F
       2     [      28       7 ]      0.328017   -0.001886067  0.9383        0.0363        2170400 |               F
       3     [      28       7 ]      0.328017   -0.001886067  0.9383        0.0411        2810400 |               F
       4     [      14      15 ]      0.180693   -0.000585200  0.9418        0.0442        3462800 |               F
       5     [      14      15 ]      0.180693   -0.000585200  0.9418        0.0462        3462800 |               F
       5     [       8      18 ]      0.180004   -0.000061189  0.9417        0.0462        4273600 |               F
       6     [       8      18 ]      0.180004   -0.000061189  0.9417        0.0475        5015200 |               F
       7     [       8      18 ]      0.180004   -0.000061189  0.9417        0.0484        6139200 |               F
       8     [       8      18 ]      0.180004   -0.000061189  0.9417        0.0490        6823200 |               F
       9     [       8      18 ]      0.180004   -0.000061189  0.9417        0.0493        7877200 |               F
      10     [       8      18 ]      0.180004   -0.000061189  0.9417        0.0496        8469600 |               F
      11     [       8      18 ]      0.180134   -0.000572686  0.9805        0.0497        9742800 |               F
      12     [       8      18 ]      0.180134   -0.000572686  0.9805        0.0498       10058000 |               F
      13     [       8      18 ]      0.180134   -0.000572686  0.9805        0.0499       12060400 |               F
      14     [       8      18 ]      0.180134   -0.000572686  0.9805        0.0499       13774000 |               F
      15     [       8      18 ]      0.180134   -0.000572686  0.9805        0.0499       15390000 |               F
      16     [       8      18 ]      0.180134   -0.000572686  0.9805        0.0500       16940400 |               F
      17     [       8      18 ]      0.180134   -0.000572686  0.9805        0.0500       18430000 |               F
      18     [       8      18 ]      0.180134   -0.000572686  0.9805        0.0500       20423600 |               F
      19     [       8      18 ]      0.180134   -0.000572686  0.9805        0.0500       22014400 |               F
      20     [       8      18 ]      0.180134   -0.000572686  0.9805        0.0500       23532800 |               F
      21     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       25988400 |               F
      22     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       27555600 |               F
      23     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       29128800 |               F
      24     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       30731200 |               F
      25     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       32254800 |               F
      26     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       34712000 |               F
      27     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       36705600 |               F
      28     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       38396800 |               F
      29     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       39998800 |               F
      30     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       41648800 |               F
      31     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       44537200 |               F
      32     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       46174800 |               F
      33     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       48162400 |               F
      34     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       49796800 |               F
      35     [      10      18 ]      0.180079   -0.000106522  0.9627        0.0500       51405200 |               F
