
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      38       3 ]      0.592902   -0.000281806  0.9379        0.0289         641200 |               F
       2     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0363        1601600 |               F
       3     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0411        2243200 |               F
       4     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0442        2243200 |               F
       4     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0442        2884800 |               F
       5     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0462        3884800 |               F
       6     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0475        4719200 |               F
       7     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0484        6564400 |               F
       8     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0490        7847600 |               F
       9     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0493        8909200 |               F
      10     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0496       10682800 |               F
      11     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0497       11913200 |               F
      12     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0498       12818000 |               F
      13     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       12818000 |               F
      13     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       13837600 |               F
      14     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       15392800 |               F
      15     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       16408800 |               F
      16     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       17300800 |               F
      17     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       18296400 |               F
      18     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       18296400 |               F
      18     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       19614000 |               F
      19     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       20890800 |               F
      20     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       21997200 |               F
      21     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       22887600 |               F
      22     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       23885200 |               F
      23     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       25115600 |               F
      24     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       26690800 |               F
      25     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       27985600 |               F
      26     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       29297200 |               F
      27     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       30427600 |               F
      28     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       31982800 |               F
      29     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       33213200 |               F
      30     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       34298800 |               F
      31     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       35535600 |               F
      32     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       36527600 |               F
      33     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       37840000 |               F
      34     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       37840000 |               F
      34     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       38946400 |               F
      35     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       40761600 |               F
      36     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       41743600 |               F
      37     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       44190400 |               F
      38     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       46642000 |               F
      39     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       47925200 |               F
      40     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       47925200 |               F
      40     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       49715200 |               F
      41     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       50890800 |               F
