
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      44       0 ]      1.000000   -7.000000000  1.0000        0.0289         443600 |               F
       2     [      28       7 ]      0.361584   -0.001113771  0.9571        0.0363        2106000 |               F
       3     [      28       7 ]      0.361584   -0.001113771  0.9571        0.0411        3692800 |               F
       4     [      11      17 ]      0.160338   -0.000353437  0.9636        0.0442        6013200 |               F
       5     [      11      17 ]      0.160338   -0.000353437  0.9636        0.0462        7876400 |               F
       6     [      11      17 ]      0.160338   -0.000353437  0.9636        0.0475       10225600 |               F
       7     [      11      17 ]      0.160338   -0.000353437  0.9636        0.0484       12073200 |               F
       8     [      11      17 ]      0.160338   -0.000353437  0.9636        0.0490       12073200 |               F
       8     [      11      17 ]      0.160338   -0.000353437  0.9636        0.0490       13658800 |               F
       9     [      11      17 ]      0.160338   -0.000353437  0.9636        0.0493       16010000 |               F
      10     [      11      17 ]      0.160338   -0.000353437  0.9636        0.0496       17469200 |               F
      11     [      11      17 ]      0.160338   -0.000353437  0.9636        0.0497       19789600 |               F
      12     [      11      17 ]      0.160338   -0.000353437  0.9636        0.0498       21242000 |               F
      13     [      11      17 ]      0.160338   -0.000353437  0.9636        0.0499       22817600 |               F
      14     [      11      17 ]      0.160338   -0.000353437  0.9636        0.0499       24665200 |               F
      15     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0499       26181200 |               F
      16     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       27653200 |               F
      17     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       29531200 |               F
      18     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       31382800 |               F
      19     [       9      18 ]      0.159747   -0.000013818  0.9574        0.0500       32986000 |               F
      20     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       35285200 |               F
      21     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       37148400 |               F
      22     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       37148400 |               F
      22     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       39030800 |               F
      23     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       40894000 |               F
      24     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       42741600 |               F
      25     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       45040800 |               F
      26     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       46905600 |               F
      27     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       49525600 |               F
      28     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       49525600 |               F
      28     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       51310800 |               F
