
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      38       3 ]      0.592902   -0.000281806  0.9379        0.0289         640800 |               F
       2     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0363        1367600 |               F
       3     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0411        2008800 |               F
       4     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0442        2729200 |               F
       5     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0462        3358000 |               F
       6     [      20      11 ]      0.202315   -0.001371699  0.9383        0.0475        4060000 |               F
       7     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0484        5587200 |               F
       8     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0490        6574000 |               F
       9     [      11      17 ]      0.159840   -0.000326246  0.9439        0.0493        7216000 |               F
      10     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0496        9012000 |               F
      11     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0497       10579200 |               F
      12     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0498       11482400 |               F
      13     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       12481600 |               F
      14     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       13537600 |               F
      15     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0499       14782800 |               F
      16     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       15754800 |               F
      17     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       15754800 |               F
      17     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       17010000 |               F
      18     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       17913200 |               F
      19     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       19196800 |               F
      20     [       8      19 ]      0.162983   -0.000427571  0.9556        0.0500       20498000 |               F
      21     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       21673600 |               F
      22     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       23126000 |               F
      23     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       23126000 |               F
      23     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       25487600 |               F
      24     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       27353200 |               F
      25     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       28945200 |               F
      26     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       31551600 |               F
      27     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       33341600 |               F
      28     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       33341600 |               F
      28     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       35207200 |               F
      29     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       37814400 |               F
      30     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       40164000 |               F
      31     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       40164000 |               F
      31     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       42451200 |               F
      32     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       45071200 |               F
      33     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       46669600 |               F
      34     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       48558800 |               F
      35     [       8      19 ]      0.159645   -0.000109398  0.9629        0.0500       50848000 |               F
