
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      31       8 ]      0.114547   -0.009411725  0.9330        0.0289         570000 |               F
       2     [      31       8 ]      0.121865   -0.081941490  0.9490        0.0363        1520000 |               F
       3     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0411        2366000 |               F
       4     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0442        3418000 |               F
       5     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0462        4168000 |               F
       6     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0475        4980000 |               F
       7     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0484        6096000 |               F
       8     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0490        8466000 |               F
       9     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0493        9560000 |               F
      10     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0496       10824000 |               F
      11     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0497       12734000 |               F
      12     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0498       14004000 |               F
      13     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0499       15690000 |               F
      14     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0499       17350000 |               F
      15     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       18786000 |               F
      16     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       20046000 |               F
      17     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       21432000 |               F
      18     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       21684000 |               F
      19     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       22796000 |               F
      20     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       24100000 |               F
      21     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       25552000 |               F
      22     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       27244000 |               F
      23     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       28902000 |               F
      24     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       30842000 |               F
      25     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       32294000 |               F
      26     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       32294000 |               F
      26     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       33574000 |               F
      27     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       35230000 |               F
      28     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       37148000 |               F
      29     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       38732000 |               F
      30     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       40656000 |               F
      31     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       42574000 |               F
      32     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       43982000 |               F
      33     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       43982000 |               F
      33     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       45260000 |               F
      34     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       46688000 |               F
      35     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       48056000 |               F
      36     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       48056000 |               F
      36     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       49982000 |               F
      37     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       51664000 |               F
