
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      52       1 ]      0.575827   -0.287537953  0.9620        0.0289         762000 |               F
       2     [      44       4 ]      0.271730   -0.044120794  0.9465        0.0363        1450000 |               F
       3     [      38       6 ]      0.186731   -0.093670796  0.9497        0.0411        2228000 |               F
       4     [      21      12 ]      0.052913   -0.001695522  0.9427        0.0442        3372000 |               F
       5     [      21      12 ]      0.052913   -0.001695522  0.9427        0.0462        4068000 |               F
       6     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0475        4946000 |               F
       7     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0484        6056000 |               F
       8     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0490        8036000 |               F
       9     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0493        9692000 |               F
      10     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0496       10804000 |               F
      11     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0497       12210000 |               F
      12     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0498       13488000 |               F
      13     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       15046000 |               F
      14     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       17434000 |               F
      15     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       19052000 |               F
      16     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       20420000 |               F
      17     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       21514000 |               F
      18     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       23374000 |               F
      19     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       24488000 |               F
      20     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       25756000 |               F
      21     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       27350000 |               F
      22     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       28770000 |               F
      23     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       30364000 |               F
      24     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       31894000 |               F
      25     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       33312000 |               F
      26     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       33312000 |               F
      26     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       34964000 |               F
      27     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       36350000 |               F
      28     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       38042000 |               F
      29     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       39572000 |               F
      30     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       41432000 |               F
      31     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       42700000 |               F
      32     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       42700000 |               F
      32     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       43844000 |               F
      33     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       45296000 |               F
      34     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       47382000 |               F
      35     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       48716000 |               F
      36     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       50660000 |               F
