
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0289         684000 |               F
       2     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0363        1510000 |               F
       3     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0411        2224000 |               F
       4     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0442        3408000 |               F
       5     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0462        5278000 |               F
       6     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0475        6686000 |               F
       7     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0484        9074000 |               F
       8     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0490        9326000 |               F
       9     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0493       10950000 |               F
      10     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0496       12214000 |               F
      11     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0497       13744000 |               F
      12     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0498       15698000 |               F
      13     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       16976000 |               F
      14     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       18562000 |               F
      15     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       19750000 |               F
      16     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       21644000 |               F
      17     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       22980000 |               F
      18     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       24208000 |               F
      19     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       26118000 |               F
      20     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       28036000 |               F
      21     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       29658000 |               F
      22     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       31244000 |               F
      23     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       32682000 |               F
      24     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       33856000 |               F
      25     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       35474000 |               F
      26     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       37098000 |               F
      27     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       38336000 |               F
      28     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       40724000 |               F
      29     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       41856000 |               F
      30     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       43548000 |               F
      31     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       43548000 |               F
      31     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       45208000 |               F
      32     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       46556000 |               F
      33     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       48480000 |               F
      34     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       50094000 |               F
