
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      31       8 ]      0.114547   -0.009411725  0.9330        0.0289         524000 |               F
       2     [      31       8 ]      0.114547   -0.009411725  0.9330        0.0363         524000 |               F
       2     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0363        1256000 |               F
       3     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0411        1778000 |               F
       4     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0442        2894000 |               F
       5     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0462        3590000 |               F
       6     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0475        4306000 |               F
       7     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0484        5488000 |               F
       8     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0490        6154000 |               F
       9     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0493        7334000 |               F
      10     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0496        8422000 |               F
      11     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0497        9544000 |               F
      12     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0498       10680000 |               F
      13     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0499       11432000 |               F
      14     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0499       12520000 |               F
      15     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0499       13610000 |               F
      16     [      11      16 ]      0.018032   -0.000355459  0.9428        0.0500       14756000 |               F
      17     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0500       17126000 |               F
      18     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       18438000 |               F
      19     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       18438000 |               F
      19     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       19968000 |               F
      20     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       21246000 |               F
      21     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       22676000 |               F
      22     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       22884000 |               F
      23     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       24480000 |               F
      24     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       25678000 |               F
      25     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       26948000 |               F
      26     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       28258000 |               F
      27     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       30008000 |               F
      28     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       30008000 |               F
      28     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       31602000 |               F
      29     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       33020000 |               F
      30     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       34638000 |               F
      31     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       36294000 |               F
      32     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       37952000 |               F
      33     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       39336000 |               F
      34     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       41278000 |               F
      35     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       42838000 |               F
      36     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       44398000 |               F
      37     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       46464000 |               F
      38     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       47728000 |               F
      39     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       49410000 |               F
      40     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       50680000 |               F
