
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|----------X_r-------------------------------
      30   [       3      20 ]      0.013142   -0.000817654  0.9607  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   37088000 |              F
      31   [      44       4 ]      0.280724   -0.000635860  0.9521  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   38312000 |              F
      32   [      43       4 ]      0.280732   -0.000635860  0.9521  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   40222000 |              F
      33                  NONE                                                               [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   40222000 |                                          -
      33   [      46       3 ]      0.344245   -0.045022694  0.9555  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   42642000 |              F
      34   [      22      11 ]      0.066054   -0.000460453  0.9523  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   43952000 |              F
      35   [      22      11 ]      0.066054   -0.000460453  0.9523  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   45262000 |              F
      36   [       9      17 ]      0.016052   -0.000952071  0.9556  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   46814000 |              F
      37   [      38       6 ]      0.191215   -0.128760992  0.9710  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   48402000 |              F
      38   [      13      15 ]      0.023411   -0.000035306  0.9522  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   50498000 |              F
