
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      44       4 ]      0.263985   -0.103903943  0.9371        0.0289         952000 |               F
       2     [      44       4 ]      0.263985   -0.103903943  0.9371        0.0363        1780000 |               F
       3     [      44       4 ]      0.263985   -0.103903943  0.9371        0.0411        2604000 |               F
       4     [      44       4 ]      0.271730   -0.044120794  0.9465        0.0442        3554000 |               F
       5     [      44       4 ]      0.280724   -0.000635860  0.9521        0.0462        4282000 |               F
       6     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0475        5424000 |               F
       7     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0484        6684000 |               F
       8     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0490        7866000 |               F
       9     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0493        8904000 |               F
      10     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0496       10050000 |               F
      11     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0497       11310000 |               F
      12     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0498       12792000 |               F
      13     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0499       13936000 |               F
      14     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0499       15216000 |               F
      15     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0499       16360000 |               F
      16     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       17454000 |               F
      17     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       18862000 |               F
      18     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       19956000 |               F
      19     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       21850000 |               F
      20     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       23078000 |               F
      21     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       24484000 |               F
      22     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       25764000 |               F
      23     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       27154000 |               F
      24     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       28588000 |               F
      25     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       29956000 |               F
      26     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       31268000 |               F
      27     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       33246000 |               F
      28     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       34578000 |               F
      29     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       35776000 |               F
      30     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       37088000 |               F
      31     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       38312000 |               F
      32     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       40222000 |               F
      33     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       40222000 |               F
      33     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       42642000 |               F
      34     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       43952000 |               F
      35     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       45262000 |               F
      36     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       46814000 |               F
      37     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       48402000 |               F
      38     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       50498000 |               F
