
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      44       4 ]      0.263985   -0.103903943  0.9371        0.0289         778000 |               F
       2     [      13      15 ]      0.017532   -0.011724230  0.9467        0.0363        1730000 |               F
       3     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0411        3586000 |               F
       4     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0442        5974000 |               F
       5     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0462        5974000 |               F
       5     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0462        7092000 |               F
       6     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0475        8352000 |               F
       7     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0484        8604000 |               F
       8     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0490       10232000 |               F
       9     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0493       11266000 |               F
      10     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0496       11266000 |               F
      10     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0496       12380000 |               F
      11     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0497       13786000 |               F
      12     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0498       15220000 |               F
      13     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       16332000 |               F
      14     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       18254000 |               F
      15     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0499       19534000 |               F
      16     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       20964000 |               F
      17     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       22858000 |               F
      18     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       24812000 |               F
      19     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       26562000 |               F
      20     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       27792000 |               F
      21     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       29542000 |               F
      22     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       31464000 |               F
      23     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       32870000 |               F
      24     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       34014000 |               F
      25     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       35278000 |               F
      26     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       36590000 |               F
      27     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       38152000 |               F
      28     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       39460000 |               F
      29     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       40648000 |               F
      30     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       41918000 |               F
      31     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       42126000 |               F
      32     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       43390000 |               F
      33     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       44578000 |               F
      34     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       45872000 |               F
      35     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       48260000 |               F
      36     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       50010000 |               F
