
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|----------X_r-------------------------------
 Restart                             Suggested                                                                         Current                                                              Total |                                Feasibility/
     No.                              Solution                                                                            Best                                                               Work |                                  Optimality
       r                                   X_r            gk             fk    phat     mk                               Z_r-1             gk             fk     phat   mkprev              (w_r) |             g             f
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|----------X_r-------------------------------
       1   [      44       4 ]      0.263985   -0.103903943  0.9371   3000                                                                                                 552000 |              F
       2   [      13      15 ]      0.022286   -0.000275202  0.9426   9000   [      44       4 ]      0.271730   -0.044120794  0.9465     9000       1    1494000 |              F
       3   [       7      18 ]      0.014297   -0.001757067  0.9611  27000   [      13      15 ]      0.023411   -0.000035306  0.9522    27000       1    3376000 |              F
       4   [      52       1 ]      0.582940   -0.005951741  0.9524  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1    4644000 |              F
       5   [       7      18 ]      0.014297   -0.001757067  0.9611  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1    6074000 |              F
       6   [      56       0 ]      1.000000  -11.000000000  1.0000  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1    6326000 |              F
       7   [      38       6 ]      0.191215   -0.128760992  0.9710  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1    7482000 |              F
       8   [      11      16 ]      0.018643   -0.000179427  0.9526  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1    9400000 |              F
       9   [      38       6 ]      0.191215   -0.128760992  0.9710  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1   10960000 |              F
      10   [      38       6 ]      0.191215   -0.128760992  0.9710  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1   12020000 |              F
      11   [      13      15 ]      0.023411   -0.000035306  0.9522  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1   13406000 |              F
      12   [      38       6 ]      0.191215   -0.128760992  0.9710  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1   15000000 |              F
      13   [      13      15 ]      0.023411   -0.000035306  0.9522  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1   16144000 |              F
      14   [      13      15 ]      0.023411   -0.000035306  0.9522  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1   17404000 |              F
      15   [      38       6 ]      0.191215   -0.128760992  0.9710  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1   18998000 |              F
      16   [      22      11 ]      0.066054   -0.000460453  0.9523  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1   20404000 |              F
      17   [       7      18 ]      0.014297   -0.001757067  0.9611  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1   21834000 |              F
      18   [       7      18 ]      0.014297   -0.001757067  0.9611  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1   23264000 |              F
      19   [      13      15 ]      0.023411   -0.000035306  0.9522  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1   24392000 |              F
      20   [       3      20 ]      0.013142   -0.000817654  0.9607  27000   [       7      18 ]      0.014297   -0.001757067  0.9611    27000       1   25732000 |              F
      21   [       5      19 ]      0.013402   -0.000110116  0.9530  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   27138000 |              F
      22   [      35       7 ]      0.161653   -0.007331994  0.9532  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   28326000 |              F
      23   [      11      16 ]      0.018643   -0.000179427  0.9526  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   30280000 |              F
      24   [      13      15 ]      0.023411   -0.000035306  0.9522  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   31456000 |              F
      25   [      38       6 ]      0.191215   -0.128760992  0.9710  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   33108000 |              F
      26   [      43       4 ]      0.280732   -0.000635860  0.9521  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   35052000 |              F
      27   [      52       1 ]      0.582940   -0.005951741  0.9524  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   36316000 |              F
      28   [      13      15 ]      0.023411   -0.000035306  0.9522  27000   [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   37430000 |              F
      29                  NONE                                                               [       3      20 ]      0.013142   -0.000817654  0.9607    27000       1   37430000 |                                          -
