
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      44       4 ]      0.263985   -0.103903943  0.9371        0.0289         860000 |               F
       2     [      22      11 ]      0.055830   -0.034138906  0.9462        0.0363        1944000 |               F
       3     [      22      11 ]      0.055830   -0.034138906  0.9462        0.0411        1944000 |               F
       3     [      22      11 ]      0.055830   -0.034138906  0.9462        0.0411        2800000 |               F
       4     [      22      11 ]      0.065481   -0.001127413  0.9426        0.0442        3722000 |               F
       5     [      22      11 ]      0.065481   -0.001127413  0.9426        0.0462        4750000 |               F
       6     [      22      11 ]      0.065481   -0.001127413  0.9426        0.0475        5704000 |               F
       7     [      22      11 ]      0.065481   -0.001127413  0.9426        0.0484        6720000 |               F
       8     [      22      11 ]      0.065481   -0.001127413  0.9426        0.0490        7998000 |               F
       9     [      22      11 ]      0.065481   -0.001127413  0.9426        0.0493        9910000 |               F
      10     [      22      11 ]      0.065481   -0.001127413  0.9426        0.0496       10676000 |               F
      11     [      22      11 ]      0.065481   -0.001127413  0.9426        0.0497       11420000 |               F
      12     [      22      11 ]      0.065481   -0.001127413  0.9426        0.0498       12210000 |               F
      13     [      22      11 ]      0.065481   -0.001127413  0.9426        0.0499       12974000 |               F
      14     [      22      11 ]      0.065481   -0.001127413  0.9426        0.0499       13722000 |               F
      15     [      22      11 ]      0.066054   -0.000460453  0.9523        0.0499       14450000 |               F
      16     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       15880000 |               F
      17     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       17314000 |               F
      18     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       17314000 |               F
      18     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       18908000 |               F
      19     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       20098000 |               F
      20     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       20350000 |               F
      21     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       21882000 |               F
      22     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       23444000 |               F
      23     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       24568000 |               F
      24     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       26284000 |               F
      25     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       27878000 |               F
      26     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       29142000 |               F
      27     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       30474000 |               F
      28     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       32258000 |               F
      29     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       33852000 |               F
      30     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       35220000 |               F
      31     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       36840000 |               F
      32     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       38768000 |               F
      33     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       40742000 |               F
      34     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       42052000 |               F
      35     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       43912000 |               F
      36     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       46268000 |               F
      37     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       48018000 |               F
      38     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       49550000 |               F
      39     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       51300000 |               F
