
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      56       0 ]      1.000000  -11.000000000  1.0000        0.0289         252000 |               F
       2     [      44       4 ]      0.280724   -0.000635860  0.9521        0.0363        1282000 |               F
       3     [      44       4 ]      0.280724   -0.000635860  0.9521        0.0411        3670000 |               F
       4     [      44       4 ]      0.280724   -0.000635860  0.9521        0.0442        4940000 |               F
       5     [      44       4 ]      0.280724   -0.000635860  0.9521        0.0462        7296000 |               F
       6     [      44       4 ]      0.280724   -0.000635860  0.9521        0.0475        8556000 |               F
       7     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0484       10008000 |               F
       8     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0490       11068000 |               F
       9     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0493       12758000 |               F
      10     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0496       14352000 |               F
      11     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0497       14352000 |               F
      11     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0497       14352000 |               F
      11     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0497       15656000 |               F
      12     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0498       16750000 |               F
      13     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0499       18010000 |               F
      14     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0499       19378000 |               F
      15     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0499       20472000 |               F
      16     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0500       22828000 |               F
      17     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0500       24058000 |               F
      18     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0500       25652000 |               F
      19     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0500       27334000 |               F
      20     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0500       29274000 |               F
      21     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0500       31024000 |               F
      22     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0500       32476000 |               F
      23     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0500       33808000 |               F
      24     [      11      16 ]      0.018643   -0.000179427  0.9526        0.0500       35118000 |               F
      25     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       36548000 |               F
      26     [       7      18 ]      0.014297   -0.001757067  0.9611        0.0500       37846000 |               F
      27     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       39252000 |               F
      28     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       40512000 |               F
      29     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       40764000 |               F
      30     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       42292000 |               F
      31     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       43920000 |               F
      32     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       45960000 |               F
      33     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       47390000 |               F
      34     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       49460000 |               F
      35     [       5      19 ]      0.013402   -0.000110116  0.9530        0.0500       50894000 |               F
