
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      13      15 ]      0.017532   -0.011724230  0.9467        0.0289         676000 |               F
       2     [      13      15 ]      0.017532   -0.011724230  0.9467        0.0363        1698000 |               F
       3     [      13      15 ]      0.017532   -0.011724230  0.9467        0.0411        2612000 |               F
       4     [      13      15 ]      0.017532   -0.011724230  0.9467        0.0442        3728000 |               F
       5     [      13      15 ]      0.017532   -0.011724230  0.9467        0.0462        4664000 |               F
       6     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0475        5608000 |               F
       7     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0484        6420000 |               F
       8     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0490        7184000 |               F
       9     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0493        7880000 |               F
      10     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0496        8970000 |               F
      11     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0497        9932000 |               F
      12     [      13      15 ]      0.022286   -0.000275202  0.9426        0.0498        9932000 |               F
      12     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0498       10588000 |               F
      13     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0499       11924000 |               F
      14     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0499       13818000 |               F
      15     [      13      15 ]      0.023411   -0.000035306  0.9522        0.0499       15236000 |               F
      16     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       16768000 |               F
      17     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       18048000 |               F
      18     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       19500000 |               F
      19     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       19500000 |               F
      19     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       20770000 |               F
      20     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       20770000 |               F
      20     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       22692000 |               F
      21     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       24382000 |               F
      22     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       26160000 |               F
      23     [       9      17 ]      0.016052   -0.000952071  0.9556        0.0500       27430000 |               F
      24     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       28742000 |               F
      25     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       29872000 |               F
      26     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       31324000 |               F
      27     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       32910000 |               F
      28     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       34440000 |               F
      29     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       36024000 |               F
      30     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       37304000 |               F
      31     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       39368000 |               F
      32     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       40898000 |               F
      33     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       42460000 |               F
      34     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       43890000 |               F
      35     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       45150000 |               F
      36     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       47104000 |               F
      37     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       48556000 |               F
      38     [       3      20 ]      0.013142   -0.000817654  0.9607        0.0500       50242000 |               F
