
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0289        1401600 |               F
       2     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0363        2803200 |               F
       3     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0411        4213200 |               F
       4     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0442        7116800 |               F
       5     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0462        8697200 |               F
       6     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0475        9899600 |               F
       7     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0484       10134000 |               F
       8     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0490       11452400 |               F
       9     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0493       12558000 |               F
      10     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0496       13922400 |               F
      11     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0497       15289200 |               F
      12     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0498       16656000 |               F
      13     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       18051600 |               F
      14     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       18286000 |               F
      15     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       19772400 |               F
      16     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       20837200 |               F
      17     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       22703600 |               F
      18     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       24213600 |               F
      19     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       25904000 |               F
      20     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       27106400 |               F
      21     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       28462000 |               F
      22     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       30152400 |               F
      23     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       31835600 |               F
      24     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       33260000 |               F
      25     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       34706800 |               F
      26     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       36018000 |               F
      27     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       37565200 |               F
      28     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       39500400 |               F
      29     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       41435600 |               F
      30     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       42935200 |               F
      31     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       44381200 |               F
      32     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       45891200 |               F
      33     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       47464400 |               F
      34     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       48870800 |               F
      35     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       50451200 |               F
