
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      40       5 ]      0.227644   -0.030572574  0.9346        0.0289         622800 |               F
       2     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0363        2234400 |               F
       3     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0411        3911600 |               F
       4     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0442        5336000 |               F
       5     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0462        5570400 |               F
       6     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0475        6888800 |               F
       7     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0484        8366400 |               F
       8     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0490        9749200 |               F
       9     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0493       11433600 |               F
      10     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0496       11433600 |               F
      10     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0496       12580800 |               F
      11     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0497       14161200 |               F
      12     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0498       15739200 |               F
      13     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0499       17317200 |               F
      14     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0499       19186000 |               F
      15     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0499       20715200 |               F
      16     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       20715200 |               F
      16     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       22079600 |               F
      17     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       23393200 |               F
      18     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       24867200 |               F
      19     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       26445200 |               F
      20     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       28043600 |               F
      21     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       29745600 |               F
      22     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       30909600 |               F
      23     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       32462400 |               F
      24     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       34034400 |               F
      25     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       35280000 |               F
      26     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       36968000 |               F
      27     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       38190800 |               F
      28     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       39580400 |               F
      29     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       42521200 |               F
      30     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       43910800 |               F
      31     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       43910800 |               F
      31     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       45511200 |               F
      32     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       46753200 |               F
      33     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       48263200 |               F
      34     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       49566000 |               F
      35     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       50877200 |               F
