
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0289        1384800 |               F
       2     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0363        2698400 |               F
       3     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0411        4172400 |               F
       4     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0442        5256400 |               F
       5     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0462        6830800 |               F
       6     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0475        7065200 |               F
       7     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0484        8454800 |               F
       8     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0490        9922000 |               F
       9     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0493       11613600 |               F
      10     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0496       13080800 |               F
      11     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0497       14381200 |               F
      12     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0498       15768400 |               F
      13     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       17124000 |               F
      14     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       18990400 |               F
      15     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       20482800 |               F
      16     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       22035600 |               F
      17     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       23593200 |               F
      18     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       25545200 |               F
      19     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       27125200 |               F
      20     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       28425600 |               F
      21     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       29815200 |               F
      22     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       31164800 |               F
      23     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       32615200 |               F
      24     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       33857200 |               F
      25     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       35263600 |               F
      26     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       36619200 |               F
      27     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       38216400 |               F
      28     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       41120000 |               F
      29     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       43005600 |               F
      30     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       44343200 |               F
      31     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       45812800 |               F
      32     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       47236400 |               F
      33     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       48401600 |               F
      34     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       48401600 |               F
      34     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       49848400 |               F
      35     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       51586400 |               F
