
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      40       5 ]      0.227644   -0.030572574  0.9346        0.0289        1006000 |               F
       2     [      40       5 ]      0.228779   -0.001053479  0.9427        0.0363        2177600 |               F
       3     [      40       5 ]      0.228779   -0.001053479  0.9427        0.0411        3030000 |               F
       4     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0442        4057600 |               F
       5     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0462        4854800 |               F
       6     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0475        5870000 |               F
       7     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0484        6983200 |               F
       8     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0490        7866400 |               F
       9     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0493        8894000 |               F
      10     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0496        9921600 |               F
      11     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0497       10913200 |               F
      12     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0498       11947600 |               F
      13     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0499       12892800 |               F
      14     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0499       13838000 |               F
      15     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0499       14800000 |               F
      16     [       9      17 ]      0.015582   -0.000124970  0.9427        0.0500       15691600 |               F
      17     [       9      17 ]      0.015582   -0.000124970  0.9427        0.0500       16675200 |               F
      18     [       9      17 ]      0.015582   -0.000124970  0.9427        0.0500       17690400 |               F
      19     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       18316000 |               F
      20     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       19618800 |               F
      21     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       21591200 |               F
      22     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       23120400 |               F
      23     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       24221200 |               F
      24     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       25557600 |               F
      25     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       27509600 |               F
      26     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       28894400 |               F
      27     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       30492800 |               F
      28     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       33433600 |               F
      29     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       34941600 |               F
      30     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       34941600 |               F
      30     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       36281600 |               F
      31     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       37484000 |               F
      32     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       39042800 |               F
      33     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       40208000 |               F
      34     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       41766800 |               F
      35     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       43364000 |               F
      36     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       44769600 |               F
      37     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       46085600 |               F
      38     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       47342000 |               F
      39     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       48664000 |               F
      40     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       50482800 |               F
