
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      26      10 ]      0.082599   -0.040650869  0.9380        0.0289         740000 |               F
       2     [      26      10 ]      0.082599   -0.040650869  0.9380        0.0363        1362800 |               F
       3     [      20      12 ]      0.053592   -0.004734201  0.9431        0.0411        2576800 |               F
       4     [      20      12 ]      0.053592   -0.004734201  0.9431        0.0442        3560400 |               F
       5     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0462        4461600 |               F
       6     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0475        6210400 |               F
       7     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0484        7856800 |               F
       8     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0490        9742400 |               F
       9     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0493       12628000 |               F
      10     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0496       14138000 |               F
      11     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0497       15449200 |               F
      12     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0498       17332400 |               F
      13     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       17332400 |               F
      13     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       18534800 |               F
      14     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       19737200 |               F
      15     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       21147200 |               F
      16     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       24088000 |               F
      17     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       27028800 |               F
      18     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       28588800 |               F
      19     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       29976000 |               F
      20     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       31218000 |               F
      21     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       32902400 |               F
      22     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       34475600 |               F
      23     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       35858400 |               F
      24     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       37417200 |               F
      25     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       39307600 |               F
      26     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       40694800 |               F
      27     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       42118400 |               F
      28     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       43696400 |               F
      29     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       45102000 |               F
      30     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       48027200 |               F
      31     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       49627600 |               F
      32     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       51012400 |               F
