
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0289        1032400 |               F
       2     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0363        2216400 |               F
       3     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0411        3223600 |               F
       4     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0442        4163200 |               F
       5     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0462        5631600 |               F
       6     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0475        6791600 |               F
       7     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0484        8593600 |               F
       8     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0490        9758800 |               F
       9     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0493       11148400 |               F
      10     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0496       14034000 |               F
      11     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0497       15174400 |               F
      12     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0498       16684400 |               F
      13     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       18302800 |               F
      14     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       19751200 |               F
      15     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       21324400 |               F
      16     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       22658400 |               F
      17     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       23972000 |               F
      18     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       25862400 |               F
      19     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       27354400 |               F
      20     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       28931200 |               F
      21     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       30377200 |               F
      22     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       31804800 |               F
      23     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       33125600 |               F
      24     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       34492400 |               F
      25     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       36018400 |               F
      26     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       37710000 |               F
      27     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       39023600 |               F
      28     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       40996000 |               F
      29     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       42525200 |               F
      30     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       43689200 |               F
      31     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       45080000 |               F
      32     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       46448000 |               F
      33     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       46448000 |               F
      33     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       47958400 |               F
      34     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       49696400 |               F
      35     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       51631600 |               F
