
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0289        1479200 |               F
       2     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0363        2386800 |               F
       3     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0411        3055600 |               F
       4     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0442        4252800 |               F
       5     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0462        5280400 |               F
       6     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0475        7758800 |               F
       7     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0484        8682400 |               F
       8     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0490        9602800 |               F
       9     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0493       10561600 |               F
      10     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0496       11320400 |               F
      11     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0497       12416000 |               F
      12     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0498       13576000 |               F
      13     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0499       14828800 |               F
      14     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0499       15663200 |               F
      15     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0499       17462800 |               F
      16     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       18830800 |               F
      17     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       20408800 |               F
      18     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       20643200 |               F
      19     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       22215200 |               F
      20     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       23602400 |               F
      21     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       25155200 |               F
      22     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       26340800 |               F
      23     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       28028800 |               F
      24     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       29342400 |               F
      25     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       30821200 |               F
      26     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       31055600 |               F
      27     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       32369200 |               F
      28     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       33690000 |               F
      29     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       35200000 |               F
      30     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       36818400 |               F
      31     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       38754800 |               F
      32     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       40110400 |               F
      33     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       41352400 |               F
      34     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       41586800 |               F
      35     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       43073200 |               F
      36     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       44456000 |               F
      37     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       44456000 |               F
      37     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       46013600 |               F
      38     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       48954400 |               F
      39     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       50375600 |               F
