
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      37       6 ]      0.187821   -0.001492616  0.9426        0.0289        1116800 |               F
       2     [      13      15 ]      0.022848   -0.003473123  0.9439        0.0363        1708800 |               F
       3     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0411        3508400 |               F
       4     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0442        5154800 |               F
       5     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0462        6396800 |               F
       6     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0475        6396800 |               F
       6     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0475        7717600 |               F
       7     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0484        9316000 |               F
       8     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0490       10916400 |               F
       9     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0493       12219200 |               F
      10     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0496       13640400 |               F
      11     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0497       16581200 |               F
      12     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0498       18091200 |               F
      13     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0499       19333200 |               F
      14     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0499       20575200 |               F
      15     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0499       22036000 |               F
      16     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       23292400 |               F
      17     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       25196000 |               F
      18     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       26398400 |               F
      19     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       28350400 |               F
      20     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       29717200 |               F
      21     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       30919600 |               F
      22     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       32892000 |               F
      23     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       34247600 |               F
      24     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       36182800 |               F
      25     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       37781200 |               F
      26     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       38946400 |               F
      27     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       40881600 |               F
      28     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       42327200 |               F
      29     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       43837600 |               F
      30     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       45528000 |               F
      31     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       47216000 |               F
      32     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       48627200 |               F
      33     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       50094400 |               F
