
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      50       2 ]      0.428221   -0.036477223  0.9483        0.0289        1226800 |               F
       2     [      40       5 ]      0.228779   -0.001053479  0.9427        0.0363        2166400 |               F
       3     [      40       5 ]      0.228779   -0.001053479  0.9427        0.0411        3420400 |               F
       4     [      35       7 ]      0.157750   -0.009376501  0.9432        0.0442        4408800 |               F
       5     [      35       7 ]      0.157750   -0.009376501  0.9432        0.0462        5638000 |               F
       6     [      35       7 ]      0.157750   -0.009376501  0.9432        0.0475        6912400 |               F
       7     [      24      11 ]      0.066845   -0.016058878  0.9441        0.0484        7958000 |               F
       8     [      20      12 ]      0.053592   -0.004734201  0.9431        0.0490        9005600 |               F
       9     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0493        9702400 |               F
      10     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0496       11192400 |               F
      11     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0497       12751200 |               F
      12     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0498       13816000 |               F
      13     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0499       16741200 |               F
      14     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0499       18319200 |               F
      15     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0499       19897200 |               F
      16     [      20      12 ]      0.050271   -0.000205718  0.9522        0.0500       21496400 |               F
      17     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       22863200 |               F
      18     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       23947200 |               F
      19     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       25354800 |               F
      20     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       27042800 |               F
      21     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       29983600 |               F
      22     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       31564000 |               F
      23     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       33284000 |               F
      24     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       34967200 |               F
      25     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       36650400 |               F
      26     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       36884800 |               F
      27     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       36884800 |               F
      27     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       38185200 |               F
      28     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       39639200 |               F
      29     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       39639200 |               F
      29     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       41028800 |               F
      30     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       42932400 |               F
      31     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       44486800 |               F
      32     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       46105200 |               F
      33     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       47574800 |               F
      34     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0500       50606800 |               F
