
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      37       6 ]      0.187821   -0.001492616  0.9426        0.0289        1071200 |               F
       2     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0363        2905200 |               F
       3     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0411        4314000 |               F
       4     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0442        5472400 |               F
       5     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0462        6839200 |               F
       6     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0475        7923200 |               F
       7     [       7      18 ]      0.013898   -0.001308537  0.9578        0.0484        9344400 |               F
       8     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0490       10655600 |               F
       9     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0493       12187200 |               F
      10     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0496       13786400 |               F
      11     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0497       15196400 |               F
      12     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0498       16755200 |               F
      13     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       18077200 |               F
      14     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       19087600 |               F
      15     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0499       20409600 |               F
      16     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       21712400 |               F
      17     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       22852800 |               F
      18     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       23043200 |               F
      19     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       24511600 |               F
      20     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       25901200 |               F
      21     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       27238800 |               F
      22     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       28846800 |               F
      23     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       30250000 |               F
      24     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       31779200 |               F
      25     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       31969600 |               F
      26     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       33288000 |               F
      27     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       34976000 |               F
      28     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       36161600 |               F
      29     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       38098000 |               F
      30     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       39400800 |               F
      31     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       40926800 |               F
      32     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       42354400 |               F
      33     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       43944400 |               F
      34     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       45497200 |               F
      35     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       47382800 |               F
      36     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       49318000 |               F
      37     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0500       50964400 |               F
