
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0289        1311200 |               F
       2     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0363        2996800 |               F
       3     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0411        4457600 |               F
       4     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0442        7360000 |               F
       5     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0462        8912800 |               F
       6     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0475       10492800 |               F
       7     [       5      19 ]      0.013236   -0.000807640  0.9579        0.0484       12184400 |               F
       8     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0490       13426400 |               F
       9     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0493       14440400 |               F
      10     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0496       15921200 |               F
      11     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0497       17612800 |               F
      12     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0498       19036400 |               F
      13     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0499       20142000 |               F
      14     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0499       21174000 |               F
      15     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0499       22865600 |               F
      16     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       23056000 |               F
      17     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       24745200 |               F
      18     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       26109600 |               F
      19     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       27494400 |               F
      20     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       29097200 |               F
      21     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       30607200 |               F
      22     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       32074400 |               F
      23     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       33316400 |               F
      24     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       34502000 |               F
      25     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       35901600 |               F
      26     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       37220000 |               F
      27     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       38820400 |               F
      28     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       39985600 |               F
      29     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       42871200 |               F
      30     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       44529200 |               F
      31     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       44529200 |               F
      31     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       45850000 |               F
      32     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       47237200 |               F
      33     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       48703200 |               F
      34     [       3      20 ]      0.012989   -0.000552764  0.9579        0.0500       50016800 |               F
