
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|----------X_r-------------------------------
 Restart                             Suggested                                                                         Current                                                              Total |                                Feasibility/
     No.                              Solution                                                                            Best                                                               Work |                                  Optimality
       r                                   X_r            gk             fk    phat     mk                               Z_r-1             gk             fk     phat   mkprev              (w_r) |             g             f
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|----------X_r-------------------------------
       1   [      24      11 ]      0.066845   -0.016058878  0.9441   9000                                                                                                1032400 |              F
       2   [      37       6 ]      0.187821   -0.001492616  0.9426   9000   [      24      11 ]      0.066845   -0.016058878  0.9441     9000       1    2216400 |              F
       3   [      24      11 ]      0.066845   -0.016058878  0.9441   9000   [      24      11 ]      0.066845   -0.016058878  0.9441     9000       1    3223600 |              F
       4   [      40       5 ]      0.228779   -0.001053479  0.9427   9000   [      24      11 ]      0.066845   -0.016058878  0.9441     9000       1    4163200 |              F
       5   [      15      14 ]      0.028437   -0.005017957  0.9442   9000   [      24      11 ]      0.066845   -0.016058878  0.9441     9000       1    5631600 |              F
       6   [      40       5 ]      0.228779   -0.001053479  0.9427   9000   [      15      14 ]      0.028437   -0.005017957  0.9442     9000       1    6791600 |              F
       7   [       7      18 ]      0.013898   -0.001308537  0.9578  27000   [      15      14 ]      0.028350   -0.004013427  0.9558    27000       1    8593600 |              F
       8   [      26      10 ]      0.081893   -0.006371399  0.9534  27000   [       7      18 ]      0.013898   -0.001308537  0.9578    27000       1    9758800 |              F
       9   [       9      17 ]      0.015655   -0.000161144  0.9526  27000   [       7      18 ]      0.013898   -0.001308537  0.9578    27000       1   11148400 |              F
      10   [      26      10 ]      0.081893   -0.006371399  0.9534  27000   [       7      18 ]      0.013898   -0.001308537  0.9578    27000       1   14034000 |              F
      11   [      40       5 ]      0.227644   -0.135658393  0.9682  27000   [       7      18 ]      0.013898   -0.001308537  0.9578    27000       1   15174400 |              F
      12   [      20      12 ]      0.050271   -0.000205718  0.9522  27000   [       7      18 ]      0.013898   -0.001308537  0.9578    27000       1   16684400 |              F
      13   [      24      11 ]      0.065296   -0.002241412  0.9526  27000   [       7      18 ]      0.013898   -0.001308537  0.9578    27000       1   18302800 |              F
      14   [      35       7 ]      0.160092   -0.011326793  0.9532  27000   [       7      18 ]      0.013898   -0.001308537  0.9578    27000       1   19751200 |              F
      15   [      37       6 ]      0.189877   -0.016984728  0.9540  27000   [       7      18 ]      0.013898   -0.001308537  0.9578    27000       1   21324400 |              F
      16   [       5      19 ]      0.013236   -0.000807640  0.9579  27000   [       7      18 ]      0.013898   -0.001308537  0.9578    27000       1   22658400 |              F
      17   [       5      19 ]      0.013236   -0.000807640  0.9579  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   23972000 |              F
      18   [      15      14 ]      0.028350   -0.004013427  0.9558  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   25862400 |              F
      19   [      20      12 ]      0.050271   -0.000205718  0.9522  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   27354400 |              F
      20   [      40       5 ]      0.227644   -0.135658393  0.9682  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   28931200 |              F
      21   [      35       7 ]      0.160092   -0.011326793  0.9532  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   30377200 |              F
      22   [      40       5 ]      0.227644   -0.135658393  0.9682  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   31804800 |              F
      23   [      15      14 ]      0.028350   -0.004013427  0.9558  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   33125600 |              F
      24   [       7      18 ]      0.013898   -0.001308537  0.9578  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   34492400 |              F
      25   [      40       5 ]      0.227644   -0.135658393  0.9682  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   36018400 |              F
      26   [      50       2 ]      0.428375   -0.061632641  0.9620  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   37710000 |              F
      27   [       5      19 ]      0.013236   -0.000807640  0.9579  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   39023600 |              F
      28   [      13      15 ]      0.022618   -0.001505340  0.9540  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   40996000 |              F
      29   [      20      12 ]      0.050271   -0.000205718  0.9522  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   42525200 |              F
      30   [      26      10 ]      0.081893   -0.006371399  0.9534  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   43689200 |              F
      31   [       9      17 ]      0.015655   -0.000161144  0.9526  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   45080000 |              F
      32   [      35       7 ]      0.160092   -0.011326793  0.9532  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   46448000 |              F
      33                  NONE                                                               [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   46448000 |                                          -
      33   [      24      11 ]      0.065296   -0.002241412  0.9526  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   47958400 |              F
      34   [      40       5 ]      0.227644   -0.135658393  0.9682  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   49696400 |              F
      35   [      13      15 ]      0.022618   -0.001505340  0.9540  27000   [       5      19 ]      0.013236   -0.000807640  0.9579    27000       1   51631600 |              F
