
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      26      10 ]      0.082599   -0.040650869  0.9380        0.0289         708800 |               F
       2     [      26      10 ]      0.082599   -0.040650869  0.9380        0.0363        1824400 |               F
       3     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0411        2874000 |               F
       4     [      15      14 ]      0.028437   -0.005017957  0.9442        0.0442        5315200 |               F
       5     [      13      15 ]      0.022848   -0.003473123  0.9439        0.0462        5891600 |               F
       6     [      13      15 ]      0.022848   -0.003473123  0.9439        0.0475        7342000 |               F
       7     [       9      17 ]      0.015582   -0.000124970  0.9427        0.0484        8209600 |               F
       8     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0490       10034400 |               F
       9     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0493       10034400 |               F
       9     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0493       11903200 |               F
      10     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0496       13085200 |               F
      11     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0497       14970800 |               F
      12     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0498       16856400 |               F
      13     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0499       18267600 |               F
      14     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0499       19793600 |               F
      15     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0499       22734400 |               F
      16     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       24244400 |               F
      17     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       27185200 |               F
      18     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       30088800 |               F
      19     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       32032400 |               F
      20     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       33350800 |               F
      21     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       34775200 |               F
      22     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       36474800 |               F
      23     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       37882400 |               F
      24     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       39348400 |               F
      25     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       40945600 |               F
      26     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       42634800 |               F
      27     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       44102000 |               F
      28     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       45548000 |               F
      29     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       46930800 |               F
      30     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       48885200 |               F
      31     [       9      17 ]      0.015655   -0.000161144  0.9526        0.0500       50288400 |               F
