
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      46       3 ]      0.332760   -0.169301180  0.9492        0.0289         841600 |               F
       2     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0363        1692000 |               F
       3     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0411        2504400 |               F
       4     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0442        3360000 |               F
       5     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0462        4020000 |               F
       6     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0475        4862400 |               F
       7     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0484        5674800 |               F
       8     [      21      12 ]      0.040453   -0.004724971  0.9397        0.0490        6306800 |               F
       9     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0493        6720000 |               F
      10     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0496        7606800 |               F
      11     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0497        8569200 |               F
      12     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0498        9456800 |               F
      13     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0499       10632800 |               F
      14     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0499       11724000 |               F
      15     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0499       12815200 |               F
      16     [      21      12 ]      0.053051   -0.000845649  0.9480        0.0500       13774400 |               F
      17     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       14600000 |               F
      18     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       15747600 |               F
      19     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       16933200 |               F
      20     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       18052400 |               F
      21     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       19146400 |               F
      22     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       20237600 |               F
      23     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       22312400 |               F
      24     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       23438000 |               F
      25     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       24572800 |               F
      26     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       25698400 |               F
      27     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       25849200 |               F
      28     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       26674800 |               F
      29     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       26674800 |               F
      29     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       27486000 |               F
      30     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       29247600 |               F
      31     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       29247600 |               F
      31     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       30053200 |               F
      32     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       31781200 |               F
      33     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       33900400 |               F
      34     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       34866000 |               F
      35     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       36616400 |               F
      36     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       37704800 |               F
      37     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       38416400 |               F
      38     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       39815200 |               F
      39     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       40983600 |               F
      40     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       41794800 |               F
      41     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       42963600 |               F
      42     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       45372400 |               F
      43     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       46782400 |               F
      44     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       49203200 |               F
      45     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       50288800 |               F
