
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0289         790400 |               F
       2     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0363        1909600 |               F
       3     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0411        2797200 |               F
       4     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0442        3967600 |               F
       5     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0462        5090400 |               F
       6     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0475        5995600 |               F
       7     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0484        7116800 |               F
       8     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0490        7828400 |               F
       9     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0493        9227200 |               F
      10     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0496       10406400 |               F
      11     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0497       11527600 |               F
      12     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0498       12674000 |               F
      13     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0499       13573600 |               F
      14     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0499       14982800 |               F
      15     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0499       16397200 |               F
      16     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       17517600 |               F
      17     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       18638800 |               F
      18     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       19468800 |               F
      19     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       20423200 |               F
      20     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       21592000 |               F
      21     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       23325600 |               F
      22     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       24287200 |               F
      23     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       24998800 |               F
      24     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       26162000 |               F
      25     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       27609200 |               F
      26     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       29018400 |               F
      27     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       29935200 |               F
      28     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       31097600 |               F
      29     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       32203200 |               F
      30     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       33180800 |               F
      31     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       34931200 |               F
      32     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       35643600 |               F
      33     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       37058800 |               F
      34     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       38238000 |               F
      35     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       40380400 |               F
      36     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       41171600 |               F
      37     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       42346800 |               F
      38     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       43158000 |               F
      39     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       44908400 |               F
      40     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       46024800 |               F
      41     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       48168000 |               F
      42     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       49026000 |               F
      43     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       50200000 |               F
