
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      35       7 ]      0.149808   -0.000519708  0.9379        0.0289         837600 |               F
       2     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0363        1943600 |               F
       3     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0411        2800800 |               F
       4     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0442        3947200 |               F
       5     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0462        4772800 |               F
       6     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0475        5666800 |               F
       7     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0484        6813200 |               F
       8     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0490        7603600 |               F
       9     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0493        8315200 |               F
      10     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0496        9184400 |               F
      11     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0497       10143600 |               F
      12     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0498       11271600 |               F
      13     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0499       12234000 |               F
      14     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0499       13632000 |               F
      15     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0499       15029600 |               F
      16     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       15893600 |               F
      17     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       16782800 |               F
      18     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       17648000 |               F
      19     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       17768000 |               F
      20     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       19507200 |               F
      21     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       20312800 |               F
      22     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       21728000 |               F
      23     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       22897200 |               F
      24     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       24026400 |               F
      25     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       25754400 |               F
      26     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       25874400 |               F
      27     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       27283600 |               F
      28     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       28403600 |               F
      29     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       29566800 |               F
      30     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       30964800 |               F
      31     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       31822800 |               F
      32     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       33954400 |               F
      33     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       36074000 |               F
      34     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       37202000 |               F
      35     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       38324800 |               F
      36     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       39793200 |               F
      37     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       41190800 |               F
      38     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       42307200 |               F
      39     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       43453600 |               F
      40     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       44617600 |               F
      41     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       45734000 |               F
      42     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       47132000 |               F
      43     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       47937600 |               F
      44     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       49061200 |               F
      45     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       50470400 |               F
