
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      26      10 ]      0.074815   -0.014811141  0.9402        0.0289         880000 |               F
       2     [      26      10 ]      0.074815   -0.014811141  0.9402        0.0363        1686800 |               F
       3     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0411        3380800 |               F
       4     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0442        4567600 |               F
       5     [      11      16 ]      0.018010   -0.000169336  0.9480        0.0462        5431600 |               F
       6     [      11      16 ]      0.018010   -0.000169336  0.9480        0.0475        6900000 |               F
       7     [      11      16 ]      0.018010   -0.000169336  0.9480        0.0484        7758000 |               F
       8     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0490        8563600 |               F
       9     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0493        8563600 |               F
       9     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0493        9427600 |               F
      10     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0496       10896000 |               F
      11     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0497       12305200 |               F
      12     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0498       13467600 |               F
      13     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0499       14936000 |               F
      14     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0499       15794000 |               F
      15     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0499       16658000 |               F
      16     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       17596800 |               F
      17     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       18466800 |               F
      18     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       19642000 |               F
      19     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       20747600 |               F
      20     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       22156800 |               F
      21     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       23320000 |               F
      22     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       24729200 |               F
      23     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       25823200 |               F
      24     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       27891600 |               F
      25     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       29077200 |               F
      26     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       30016000 |               F
      27     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       31113200 |               F
      28     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       32234400 |               F
      29     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       33410400 |               F
      30     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       34526800 |               F
      31     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       35974400 |               F
      32     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       37382800 |               F
      33     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       38517600 |               F
      34     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       40592400 |               F
      35     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       42050400 |               F
      36     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       43196800 |               F
      37     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       44971200 |               F
      38     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       46380400 |               F
      39     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       47238400 |               F
      40     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       49654400 |               F
      41     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0500       51068800 |               F
