
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0289         831200 |               F
       2     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0363        1622400 |               F
       3     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0411        3099200 |               F
       4     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0442        3993200 |               F
       5     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0462        5116000 |               F
       6     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0475        6238800 |               F
       7     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0484        6389600 |               F
       8     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0490        7340400 |               F
       9     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0493        8461600 |               F
      10     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0496        9400400 |               F
      11     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0497       10234400 |               F
      12     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0498       11408400 |               F
      13     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0499       12866400 |               F
      14     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0499       14329200 |               F
      15     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0499       15223600 |               F
      16     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       16340000 |               F
      17     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       17302400 |               F
      18     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       18710800 |               F
      19     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       19610800 |               F
      20     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       20422000 |               F
      21     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       21227600 |               F
      22     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       22646800 |               F
      23     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       24392000 |               F
      24     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       25103600 |               F
      25     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       26219600 |               F
      26     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       27677600 |               F
      27     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       28768800 |               F
      28     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       29955600 |               F
      29     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       31689200 |               F
      30     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       33104400 |               F
      31     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       34854800 |               F
      32     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       35646000 |               F
      33     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       37714000 |               F
      34     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       38877200 |               F
      35     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       38877200 |               F
      35     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       40996800 |               F
      36     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       43077200 |               F
      37     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       44240800 |               F
      38     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       45032000 |               F
      39     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       46117600 |               F
      40     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       47527600 |               F
      41     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       48239200 |               F
      42     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       48239200 |               F
      42     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       50312800 |               F
