
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0289        1402000 |               F
       2     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0363        2270800 |               F
       3     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0411        3248400 |               F
       4     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0442        4342000 |               F
       5     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0462        5241200 |               F
       6     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0475        6111200 |               F
       7     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0484        7287200 |               F
       8     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0490        8112800 |               F
       9     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0493        8999600 |               F
      10     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0496       10116000 |               F
      11     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0497       10116000 |               F
      11     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0497       10921600 |               F
      12     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0498       11821200 |               F
      13     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       12963600 |               F
      14     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0499       13754800 |               F
      15     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0499       14584800 |               F
      16     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       15466000 |               F
      17     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       16556800 |               F
      18     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       17444400 |               F
      19     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       17444400 |               F
      19     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       17444400 |               F
      19     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       18383200 |               F
      20     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       19192800 |               F
      21     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       19983200 |               F
      22     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       21146800 |               F
      23     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       22046800 |               F
      24     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       22852400 |               F
      25     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       24300000 |               F
      26     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       25715200 |               F
      27     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       26890400 |               F
      28     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       28076000 |               F
      29     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       30195600 |               F
      30     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       31315600 |               F
      31     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       32772800 |               F
      32     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       33892800 |               F
      33     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       35655600 |               F
      34     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       37430000 |               F
      35     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       39181600 |               F
      36     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       39181600 |               F
      36     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       40939600 |               F
      37     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       41771600 |               F
      38     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       42577600 |               F
      39     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       43740000 |               F
      40     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       45526000 |               F
      41     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       46923600 |               F
      42     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       48012000 |               F
      43     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       50126000 |               F
