
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      44       4 ]      0.267683   -0.264704751  0.9656        0.0289         615200 |               F
       2     [      14      15 ]      0.022506   -0.000132085  0.9479        0.0363        2364000 |               F
       3     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0411        3075600 |               F
       4     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0442        4164000 |               F
       5     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0462        4314800 |               F
       6     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0475        5724000 |               F
       7     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0484        6878000 |               F
       8     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0490        8325600 |               F
       9     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0493        9451200 |               F
      10     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0496        9451200 |               F
      10     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0496        9451200 |               F
      10     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0496       10608000 |               F
      11     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0497       11699200 |               F
      12     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0498       12790400 |               F
      13     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0499       13876000 |               F
      14     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0499       15339600 |               F
      15     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0499       16204800 |               F
      16     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       16204800 |               F
      16     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       17029600 |               F
      17     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       17820800 |               F
      18     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       19297600 |               F
      19     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       20383200 |               F
      20     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       21474400 |               F
      21     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       22269200 |               F
      22     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       23219600 |               F
      23     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       24186000 |               F
      24     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       24976400 |               F
      25     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       26110000 |               F
      26     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       27249200 |               F
      27     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       27962400 |               F
      28     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       29082400 |               F
      29     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       30252000 |               F
      30     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       31057600 |               F
      31     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       32151600 |               F
      32     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       32957200 |               F
      33     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       32957200 |               F
      33     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       34743200 |               F
      34     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       35454800 |               F
      35     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       37188400 |               F
      36     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       38046400 |               F
      37     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       38836800 |               F
      38     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       38836800 |               F
      38     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       39958000 |               F
      39     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       42089200 |               F
      40     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       43497600 |               F
      41     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       44684400 |               F
      42     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       46142400 |               F
      43     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       47898400 |               F
      44     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       49046000 |               F
      45     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       49903200 |               F
      46     [       3      20 ]      0.013218   -0.003355695  0.9668        0.0500       51037600 |               F
