
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0289         809600 |               F
       2     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0363        1619200 |               F
       3     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0411        2800400 |               F
       4     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0442        3906000 |               F
       5     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0462        5003200 |               F
       6     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0475        5980800 |               F
       7     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0484        6131600 |               F
       8     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0490        7540800 |               F
       9     [       8      17 ]      0.015684   -0.001615668  0.9505        0.0493        8683200 |               F
      10     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0496        9508000 |               F
      11     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0497       10333600 |               F
      12     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0498       11159200 |               F
      13     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       11993600 |               F
      14     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       12144400 |               F
      15     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0499       13101200 |               F
      16     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       13988800 |               F
      17     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       15451600 |               F
      18     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       16321600 |               F
      19     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       17442400 |               F
      20     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       18420000 |               F
      21     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       19876800 |               F
      22     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       20997600 |               F
      23     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       22123200 |               F
      24     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       23222400 |               F
      25     [       6      18 ]      0.013923   -0.001026430  0.9502        0.0500       24161200 |               F
      26     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       24951600 |               F
      27     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       26690800 |               F
      28     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       28089600 |               F
      29     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       29487200 |               F
      30     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       31246800 |               F
      31     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       32357600 |               F
      32     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       34091200 |               F
      33     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       35225600 |               F
      34     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       36411200 |               F
      35     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       38554400 |               F
      36     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       40304800 |               F
      37     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       41702800 |               F
      38     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       41822800 |               F
      39     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       43237200 |               F
      40     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       44982400 |               F
      41     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       46156800 |               F
      42     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       47332000 |               F
      43     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       48745600 |               F
      44     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       48865600 |               F
      45     [       5      19 ]      0.013257   -0.000491402  0.9496        0.0500       50280800 |               F
