
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0289         959200 |               F
       2     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0363        1695200 |               F
       3     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0411        2626800 |               F
       4     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0442        3344000 |               F
       5     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0462        4124800 |               F
       6     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0475        4947600 |               F
       7     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0484        6391200 |               F
       8     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0490        7099600 |               F
       9     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0493        7942000 |               F
      10     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0496        8608800 |               F
      11     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0497       10033200 |               F
      12     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0498       10973600 |               F
      13     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       11806800 |               F
      14     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       12551600 |               F
      15     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       13280400 |               F
      16     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       14145200 |               F
      17     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       15570800 |               F
      18     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       16269600 |               F
      19     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       16892800 |               F
      20     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       17619600 |               F
      21     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       18429200 |               F
      22     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       19853600 |               F
      23     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       20932800 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       20932800 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       22633600 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       24418400 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       25846800 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       27276400 |               F
      28     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       29010000 |               F
      29     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       30718000 |               F
      30     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       32385200 |               F
      31     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       36684400 |               F
      32     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       36684400 |               F
      32     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       38918400 |               F
      33     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       38918400 |               F
      33     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       41237600 |               F
      34     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       42910800 |               F
      35     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47207600 |               F
      36     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       49719600 |               F
      37     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       51453200 |               F
