
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0289         818000 |               F
       2     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0363        1532400 |               F
       3     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0411        2216400 |               F
       4     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0442        3660000 |               F
       5     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0462        5050800 |               F
       6     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0475        5942800 |               F
       7     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0484        7162400 |               F
       8     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0490        8586800 |               F
       9     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0493        9337600 |               F
      10     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0496        9337600 |               F
      10     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0496       10022000 |               F
      11     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0497       10782400 |               F
      12     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0498       11405600 |               F
      13     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       11405600 |               F
      13     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       11405600 |               F
      13     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       12796400 |               F
      14     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       13541200 |               F
      15     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       14129600 |               F
      16     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       14129600 |               F
      16     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       14129600 |               F
      16     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       14856400 |               F
      17     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       15737600 |               F
      18     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       16440400 |               F
      19     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       16440400 |               F
      19     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       17345200 |               F
      20     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       18820000 |               F
      21     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       19724800 |               F
      22     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       20534400 |               F
      23     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       21389200 |               F
      24     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       22366800 |               F
      25     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       23111600 |               F
      26     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       26755200 |               F
      27     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       27888000 |               F
      28     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       31293200 |               F
      29     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       33012000 |               F
      30     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       34763200 |               F
      31     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       36464000 |               F
      32     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       36464000 |               F
      32     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       38115600 |               F
      33     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       39883600 |               F
      34     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       39883600 |               F
      34     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       40967600 |               F
      35     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       42718800 |               F
      36     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       43842000 |               F
      37     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       45144400 |               F
      38     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       46233200 |               F
      39     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       47331200 |               F
      40     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       49095600 |               F
      41     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       50876800 |               F
