
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      22      10 ]      0.213062   -0.002442163  0.9393        0.0289         907600 |               F
       2     [      22      10 ]      0.213062   -0.002442163  0.9393        0.0363        1740800 |               F
       3     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0411        2462400 |               F
       4     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0442        3259600 |               F
       5     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0462        4069200 |               F
       6     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0475        4926800 |               F
       7     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0484        5663200 |               F
       8     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0490        6561200 |               F
       9     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0493        7165200 |               F
      10     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0496       10811200 |               F
      11     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0497       11685600 |               F
      12     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0498       12704800 |               F
      13     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       13819600 |               F
      14     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       15002800 |               F
      15     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       16460800 |               F
      16     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       17593600 |               F
      17     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       18840400 |               F
      18     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       19919600 |               F
      19     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       21529200 |               F
      20     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       23008400 |               F
      21     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       24793200 |               F
      22     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       26576800 |               F
      23     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       28324400 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       29802000 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       31585600 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       31585600 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       33134400 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       34750400 |               F
      28     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       36537600 |               F
      29     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       38010400 |               F
      30     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       39980400 |               F
      31     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       41422000 |               F
      32     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       41422000 |               F
      32     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       41422000 |               F
      32     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       43741200 |               F
      33     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       45449200 |               F
      34     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47139200 |               F
      35     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47139200 |               F
      35     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       48781200 |               F
      36     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       51068000 |               F
