
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0289         867200 |               F
       2     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0363        1740000 |               F
       3     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0411        2371200 |               F
       4     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0442        3118000 |               F
       5     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0462        4542400 |               F
       6     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0475        5469200 |               F
       7     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0484        6136000 |               F
       8     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0490        6978400 |               F
       9     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0493        7565600 |               F
      10     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0496        9040400 |               F
      11     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0497       10305600 |               F
      12     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0498       11944400 |               F
      13     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0499       13634400 |               F
      14     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0499       15400000 |               F
      15     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0499       15400000 |               F
      15     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0499       17219600 |               F
      16     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       18893200 |               F
      17     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       20544000 |               F
      18     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       22363600 |               F
      19     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       23890400 |               F
      20     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       28188400 |               F
      21     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       29808000 |               F
      22     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       30230000 |               F
      23     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       30230000 |               F
      23     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       32096800 |               F
      24     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       34330800 |               F
      25     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       36669200 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       38311200 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       38311200 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       38733200 |               F
      28     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       40406800 |               F
      29     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       42057600 |               F
      30     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       42057600 |               F
      30     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       43737200 |               F
      31     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       45426000 |               F
      32     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47191600 |               F
      33     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47191600 |               F
      33     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       48889200 |               F
      34     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       53187200 |               F
