
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      23      10 ]      0.252893   -0.017186737  0.9208        0.0289         516000 |               F
       2     [      22      10 ]      0.226441   -0.000248838  0.9271        0.0363        1210000 |               F
       3     [      22      10 ]      0.242450   -0.002971822  0.9584        0.0411        2524800 |               F
       4     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0442        3994000 |               F
       5     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0462        5632800 |               F
       6     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0475        9932000 |               F
       7     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0484       11570800 |               F
       8     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0490       12995600 |               F
       9     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0493       14815200 |               F
      10     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0496       16516000 |               F
      11     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0497       17971600 |               F
      12     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0498       20258400 |               F
      13     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0499       21803200 |               F
      14     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0499       23511200 |               F
      15     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0499       25178400 |               F
      16     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       27465200 |               F
      17     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       28890000 |               F
      18     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       30319600 |               F
      19     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       31956800 |               F
      20     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       34240000 |               F
      21     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       36142800 |               F
      22     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       37995200 |               F
      23     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       42293200 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       44078000 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       45784800 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47437600 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       49706400 |               F
      28     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       49706400 |               F
      28     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       51374000 |               F
