
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      22      10 ]      0.226441   -0.000248838  0.9271        0.0289         586000 |               F
       2     [      22      10 ]      0.226441   -0.000248838  0.9271        0.0363         586000 |               F
       2     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0363        1594800 |               F
       3     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0411        2492800 |               F
       4     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0442        3347600 |               F
       5     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0462        4261200 |               F
       6     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0475        4944800 |               F
       7     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0484        5799600 |               F
       8     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0490        6517600 |               F
       9     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0493        7382400 |               F
      10     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0496        8322800 |               F
      11     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0497        9713600 |               F
      12     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0498       10468000 |               F
      13     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       11185200 |               F
      14     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       12005200 |               F
      15     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       13500400 |               F
      16     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       14398400 |               F
      17     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       14398400 |               F
      17     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       14398400 |               F
      17     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       15084000 |               F
      18     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       16558800 |               F
      19     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       17638000 |               F
      20     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       19182800 |               F
      21     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       20865600 |               F
      22     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       21287600 |               F
      23     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       23574400 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       25207200 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       25207200 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       26902000 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       28686800 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       30318400 |               F
      28     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       32066000 |               F
      29     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       33941200 |               F
      30     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       35608800 |               F
      31     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       37876400 |               F
      32     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       39502800 |               F
      33     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       43800800 |               F
      34     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       46087600 |               F
      35     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47707200 |               F
      36     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       49575200 |               F
      37     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       51283200 |               F
