
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      37       3 ]      0.622426   -0.000205846  0.9478        0.0289        3404000 |               F
       2     [      23      10 ]      0.245178   -0.015324221  0.9525        0.0363        4274800 |               F
       3     [      23      10 ]      0.245178   -0.015324221  0.9525        0.0411        5364400 |               F
       4     [      23      10 ]      0.245178   -0.015324221  0.9525        0.0442        6190800 |               F
       5     [      23      10 ]      0.245178   -0.015324221  0.9525        0.0462        7210000 |               F
       6     [      23      10 ]      0.245178   -0.015324221  0.9525        0.0475       10616400 |               F
       7     [      23      10 ]      0.245178   -0.015324221  0.9525        0.0484       11724000 |               F
       8     [      14      15 ]      0.166539   -0.000210008  0.9485        0.0490       13423600 |               F
       9     [      10      17 ]      0.162382   -0.001065753  0.9540        0.0493       14639200 |               F
      10     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0496       15904400 |               F
      11     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0497       18173200 |               F
      12     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0498       19812000 |               F
      13     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0499       21237200 |               F
      14     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0499       23022000 |               F
      15     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0499       24809200 |               F
      16     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       26482800 |               F
      17     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       28784000 |               F
      18     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       30745200 |               F
      19     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       30745200 |               F
      19     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       32384800 |               F
      20     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       34272000 |               F
      21     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       38567600 |               F
      22     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       40387200 |               F
      23     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       42113200 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       43810800 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       45536800 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47216400 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       48942400 |               F
      28     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       49364400 |               F
      29     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       50836000 |               F
