
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      16      14 ]      0.172397   -0.000991801  0.9294        0.0289         574800 |               F
       2     [      16      14 ]      0.162419   -0.002724127  0.9435        0.0363        1486000 |               F
       3     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0411        2343600 |               F
       4     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0442        3235600 |               F
       5     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0462        4133600 |               F
       6     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0475        4860000 |               F
       7     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0484        5758000 |               F
       8     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0490        6443600 |               F
       9     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0493        6443600 |               F
       9     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0493        7167600 |               F
      10     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0496        8107600 |               F
      11     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0497        8831600 |               F
      12     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0498        9555600 |               F
      13     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       10453600 |               F
      14     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       11268800 |               F
      15     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0499       12195600 |               F
      16     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       13585200 |               F
      17     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       14440000 |               F
      18     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       15330800 |               F
      19     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       16206400 |               F
      20     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       17016000 |               F
      21     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       17910400 |               F
      22     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       18888000 |               F
      23     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       19530400 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       20696400 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       22583600 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       24222400 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       26144400 |               F
      28     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       27760400 |               F
      29     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       29392800 |               F
      30     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       31174400 |               F
      31     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       33026800 |               F
      32     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       34705200 |               F
      33     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       36972800 |               F
      34     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       38625600 |               F
      35     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       40267600 |               F
      36     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       42100400 |               F
      37     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       43758000 |               F
      38     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       45628400 |               F
      39     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       45628400 |               F
      39     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47408400 |               F
      40     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       49916800 |               F
      41     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       49916800 |               F
      41     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       51700400 |               F
