
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      16      14 ]      0.172397   -0.000991801  0.9294        0.0289         588000 |               F
       2     [      16      14 ]      0.162419   -0.002724127  0.9435        0.0363        1381600 |               F
       3     [      14      15 ]      0.159249   -0.000820573  0.9411        0.0411        2246400 |               F
       4     [      14      15 ]      0.166539   -0.000210008  0.9485        0.0442        5926800 |               F
       5     [      10      17 ]      0.162382   -0.001065753  0.9540        0.0462        6830000 |               F
       6     [      10      17 ]      0.162382   -0.001065753  0.9540        0.0475        6830000 |               F
       6     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0475        7755200 |               F
       7     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0484        8766800 |               F
       8     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0490        9724000 |               F
       9     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0493       10849600 |               F
      10     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0496       11794000 |               F
      11     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0497       12764800 |               F
      12     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0498       13665600 |               F
      13     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       14698000 |               F
      14     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       15604800 |               F
      15     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       16754400 |               F
      16     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       17850000 |               F
      17     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       17850000 |               F
      17     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       19589200 |               F
      18     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       20674000 |               F
      19     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       21960800 |               F
      20     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       22867600 |               F
      21     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       22867600 |               F
      21     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       24091600 |               F
      22     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       25062000 |               F
      23     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       26761600 |               F
      24     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       26761600 |               F
      24     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       27828800 |               F
      25     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       28923200 |               F
      26     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       32329600 |               F
      27     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       33994400 |               F
      28     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       35148800 |               F
      29     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       38554000 |               F
      30     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       41959200 |               F
      31     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       43660000 |               F
      32     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       44844400 |               F
      33     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       48250800 |               F
      34     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       48250800 |               F
      34     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       51078400 |               F
