
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      23      10 ]      0.252893   -0.017186737  0.9208        0.0289         561600 |               F
       2     [      10      17 ]      0.161832   -0.001932834  0.9414        0.0363        1230400 |               F
       3     [      10      17 ]      0.161832   -0.001932834  0.9414        0.0411        1230400 |               F
       3     [      10      17 ]      0.162382   -0.001065753  0.9540        0.0411        4910800 |               F
       4     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0442        6368800 |               F
       5     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0462        7534800 |               F
       6     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0475        8960000 |               F
       7     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0484       10617600 |               F
       8     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0490       12144400 |               F
       9     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0493       13566000 |               F
      10     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0496       14984000 |               F
      11     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0497       14984000 |               F
      11     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0497       16634800 |               F
      12     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0498       18333200 |               F
      13     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0499       20034000 |               F
      14     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0499       21578800 |               F
      15     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0499       23898000 |               F
      16     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       25861600 |               F
      17     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       27825200 |               F
      18     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       29303600 |               F
      19     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       29303600 |               F
      19     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       29303600 |               F
      19     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       30915600 |               F
      20     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       32557600 |               F
      21     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       34265600 |               F
      22     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       36168400 |               F
      23     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       37755200 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       39481200 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       41138800 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       42771600 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       44213200 |               F
      28     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       46532400 |               F
      29     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       48158800 |               F
      30     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       49866800 |               F
      31     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       51519600 |               F
