
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1                 NONE                                                                0.0289              0 |                                            -
       1     [      44       0 ]      1.000000   -7.000000000  1.0000        0.0289         422000 |               F
       2     [      23      10 ]      0.242446   -0.002399524  0.9581        0.0363        1882000 |               F
       3     [      23      10 ]      0.242446   -0.002399524  0.9581        0.0411        3288000 |               F
       4     [      14      15 ]      0.163876   -0.000374730  0.9588        0.0442        5556800 |               F
       5     [      14      15 ]      0.163876   -0.000374730  0.9588        0.0462        7264800 |               F
       6     [      14      15 ]      0.163876   -0.000374730  0.9588        0.0475        9513200 |               F
       7     [      14      15 ]      0.163876   -0.000374730  0.9588        0.0484       11330400 |               F
       8     [      14      15 ]      0.163876   -0.000374730  0.9588        0.0490       11330400 |               F
       8     [      14      15 ]      0.163876   -0.000374730  0.9588        0.0490       13649600 |               F
       9     [      14      15 ]      0.163876   -0.000374730  0.9588        0.0493       15968800 |               F
      10     [      14      15 ]      0.163876   -0.000374730  0.9588        0.0496       17676800 |               F
      11     [      14      15 ]      0.163876   -0.000374730  0.9588        0.0497       19944400 |               F
      12     [      14      15 ]      0.163876   -0.000374730  0.9588        0.0498       21634400 |               F
      13     [      14      15 ]      0.163876   -0.000374730  0.9588        0.0499       23314000 |               F
      14     [      14      15 ]      0.163876   -0.000374730  0.9588        0.0499       25133600 |               F
      15     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0499       26614800 |               F
      16     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       28282400 |               F
      17     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       29990400 |               F
      18     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       31685200 |               F
      19     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       33113600 |               F
      20     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       34821600 |               F
      21     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       34821600 |               F
      21     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       36362800 |               F
      22     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       38070800 |               F
      23     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       39854400 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       41282800 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       43168800 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47468000 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47468000 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       49334800 |               F
      28     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       51118400 |               F
