
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      35       4 ]      0.523771   -0.004624799  0.9390        0.0289         746000 |               F
       2     [      22      10 ]      0.213062   -0.002442163  0.9393        0.0363        1564800 |               F
       3     [      22      10 ]      0.213062   -0.002442163  0.9393        0.0411        1564800 |               F
       3     [      22      10 ]      0.213062   -0.002442163  0.9393        0.0411        2291600 |               F
       4     [      22      10 ]      0.245178   -0.015324221  0.9525        0.0442        5990400 |               F
       5     [      16      14 ]      0.171874   -0.000905632  0.9498        0.0462        6800800 |               F
       6     [      16      14 ]      0.171874   -0.000905632  0.9498        0.0475        7820000 |               F
       7     [      16      14 ]      0.171874   -0.000905632  0.9498        0.0484        8772800 |               F
       8     [      16      14 ]      0.171874   -0.000905632  0.9498        0.0490        9867200 |               F
       9     [      16      14 ]      0.171874   -0.000905632  0.9498        0.0493       10974800 |               F
      10     [      16      14 ]      0.171874   -0.000905632  0.9498        0.0496       14381200 |               F
      11     [      16      14 ]      0.171874   -0.000905632  0.9498        0.0497       15413600 |               F
      12     [      16      14 ]      0.171874   -0.000905632  0.9498        0.0498       16539200 |               F
      13     [      16      14 ]      0.171874   -0.000905632  0.9498        0.0499       19945600 |               F
      14     [      16      14 ]      0.171874   -0.000905632  0.9498        0.0499       20854800 |               F
      15     [      16      14 ]      0.171874   -0.000905632  0.9498        0.0499       21729200 |               F
      16     [      16      14 ]      0.168686   -0.000568902  0.9586        0.0500       22994400 |               F
      17     [      16      14 ]      0.168686   -0.000568902  0.9586        0.0500       22994400 |               F
      17     [      16      14 ]      0.168686   -0.000568902  0.9586        0.0500       22994400 |               F
      17     [      16      14 ]      0.168686   -0.000568902  0.9586        0.0500       24627200 |               F
      18     [      16      14 ]      0.168686   -0.000568902  0.9586        0.0500       26323200 |               F
      19     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       27801600 |               F
      20     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       28223600 |               F
      21     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       28223600 |               F
      21     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       29648400 |               F
      22     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       31122000 |               F
      23     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       33456800 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       35001600 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       36696400 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       38438000 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       40117600 |               F
      28     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       41768400 |               F
      29     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       43458400 |               F
      30     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       45708000 |               F
      31     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47595200 |               F
      32     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       49248400 |               F
      33     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       51549600 |               F
