
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      16      14 ]      0.172397   -0.000991801  0.9294        0.0289         620400 |               F
       2     [      16      14 ]      0.172397   -0.000991801  0.9294        0.0363        1279200 |               F
       3     [      10      17 ]      0.161832   -0.001932834  0.9414        0.0411        1909600 |               F
       4     [      10      17 ]      0.161832   -0.001932834  0.9414        0.0442        2510000 |               F
       5     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0462        3463600 |               F
       6     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0475        3463600 |               F
       6     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0475        4020800 |               F
       7     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0484        4744800 |               F
       8     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0490        5635600 |               F
       9     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0493        7008400 |               F
      10     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0496        7008400 |               F
      10     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0496        7732400 |               F
      11     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0497        7732400 |               F
      11     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0497        8416400 |               F
      12     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0498        9100400 |               F
      13     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0499        9803200 |               F
      14     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0499       10796400 |               F
      15     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0499       11604400 |               F
      16     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       12430000 |               F
      17     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       12430000 |               F
      17     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       13219200 |               F
      18     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       14015200 |               F
      19     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       14888000 |               F
      20     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       15865600 |               F
      21     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       16622400 |               F
      22     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       17379200 |               F
      23     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       18271200 |               F
      24     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       19762800 |               F
      25     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       20703600 |               F
      26     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       21518800 |               F
      27     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       22391600 |               F
      28     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       23849600 |               F
      29     [      10      17 ]      0.155830   -0.000310781  0.9422        0.0500       24684000 |               F
      30     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       25582000 |               F
      31     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       26404400 |               F
      32     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       26404400 |               F
      32     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       27281600 |               F
      33     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0500       28158800 |               F
      34     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       31806000 |               F
      35     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       32821600 |               F
      36     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       32821600 |               F
      36     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       33837200 |               F
      37     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       35121600 |               F
      38     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       38526800 |               F
      39     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       40192800 |               F
      40     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       40192800 |               F
      40     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       41514400 |               F
      41     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       42974800 |               F
      42     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       44260400 |               F
      43     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       45544800 |               F
      44     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       46629600 |               F
      45     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       50034800 |               F
