
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      22      10 ]      0.226441   -0.000248838  0.9271        0.0289         704800 |               F
       2     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0363        1495200 |               F
       3     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0411        2393200 |               F
       4     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0442        2393200 |               F
       4     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0442        3047600 |               F
       5     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0462        3912400 |               F
       6     [       8      19 ]      0.155761   -0.002172534  0.9846        0.0475        4778000 |               F
       7     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0484        8424000 |               F
       8     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0490        8424000 |               F
       8     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0490        8424000 |               F
       8     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0490        9362400 |               F
       9     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0493       11063200 |               F
      10     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0496       12796400 |               F
      11     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0497       13764800 |               F
      12     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0498       14919200 |               F
      13     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       14919200 |               F
      13     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       16605600 |               F
      14     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       17713200 |               F
      15     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0499       19464400 |               F
      16     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       19464400 |               F
      16     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       20352000 |               F
      17     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       22104400 |               F
      18     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       23244400 |               F
      19     [       8      19 ]      0.161773   -0.001044855  0.9652        0.0500       24981200 |               F
      20     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       26147200 |               F
      21     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       27966800 |               F
      22     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       30199600 |               F
      23     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       32052000 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       34390400 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       36351600 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       37892800 |               F
      27     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       39582000 |               F
      28     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       43881200 |               F
      29     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       43881200 |               F
      29     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       43881200 |               F
      29     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       45803200 |               F
      30     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       47511200 |               F
      31     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       49330800 |               F
      32     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       51096400 |               F
