
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
 Restart                              Suggested           g_kr           f_kr    phat       alpha_r     Total Work |             g              f     Feasibility/
     No.                               Solution                                                                    |                                    Optimality
     (r)                                  (Z_r)                                                              (w_r) |
-------------------------------------------------------------------------------------------------------------------|----------------------------------------------
       1     [      44       0 ]      1.000000   -7.000000000  1.0000        0.0289         422000 |               F
       2     [      23      10 ]      0.242446   -0.002399524  0.9581        0.0363        1846000 |               F
       3     [      23      10 ]      0.242446   -0.002399524  0.9581        0.0411        3554000 |               F
       4     [      23      10 ]      0.242446   -0.002399524  0.9581        0.0442        7853200 |               F
       5     [      23      10 ]      0.242446   -0.002399524  0.9581        0.0462        9561200 |               F
       6     [      23      10 ]      0.242446   -0.002399524  0.9581        0.0475       13856800 |               F
       7     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0484       15243600 |               F
       8     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0490       16876400 |               F
       9     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0493       18624000 |               F
      10     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0496       20404000 |               F
      11     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0497       21942400 |               F
      12     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0498       23577600 |               F
      13     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0499       25215200 |               F
      14     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0499       26786400 |               F
      15     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0499       28528000 |               F
      16     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       30075200 |               F
      17     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       31545200 |               F
      18     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       33240000 |               F
      19     [      10      17 ]      0.160194   -0.000296412  0.9625        0.0500       35507600 |               F
      20     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       37134000 |               F
      21     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       38625200 |               F
      22     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       40410000 |               F
      23     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       42028400 |               F
      24     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       44315200 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       44315200 |               F
      25     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       46023200 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       46023200 |               F
      26     [       8      19 ]      0.159450   -0.000088719  0.9619        0.0500       50321200 |               F
